,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,1,0,1,0%,2,0,1,3,494,10.87,19,417,60%,40%,27.3%
Ezreal,1,0,1,0%,3,4,1,1,263,8.69,11.6,383,66.7%,50%,24.3%
Kalista,1,0,1,0%,2,3,2,1.33,294,9.93,11.5,387,57.1%,28.6%,25.3%
