,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
550,TRLH3/1001470111,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470111?gameHash=cca1bc0c7b565d94&amp;tab=overview,EU LCS,2016,Spring,0,2016-01-14 20:57:10,1,6.01,100,Blue,team,,Team Vitality,,Kindred,Tahm Kench,Lissandra,,,2107,0,1,8,3,1,8,0.0,0.0,0.0,0.0,0.0,,,,0.0285,0.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,0.0,1.0,0.0,2.0,41442.0,1180.1234,,1714.8552,0.0,118.0,3.3602,29.0,0.8258,25.0,0.0,0.0,52353,29586.0,842.5059,,49685.0,-0.174352,,850.0,119.0,107.0,12.0,27.5937,13876.0,15152.0,245.0,15829.0,16653.0,258.0,-1953.0,-1501.0,-13.0,0.0,0.0,1.0,1.0,1.0,0.0,21465.0,23933.0,381.0,23287.0,26644.0,434.0,-1822.0,-2711.0,-53.0,0.0,0.0,1.0,1.0,1.0,0.0
730,TRLH3/1001470151,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470151?gameHash=7fd82a417ede65b9&amp;tab=overview,EU LCS,2016,Spring,0,2016-01-15 18:52:26,1,6.01,100,Blue,team,,Team Vitality,,Tahm Kench,Kindred,Lissandra,,,1658,1,10,3,22,10,3,0.0,0.0,0.0,0.0,1.0,,,,0.3619,0.4704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,2.0,0.0,49970.0,1808.3233,,1730.1206,0.0,100.0,3.6188,27.0,0.9771,26.0,0.0,0.0,53905,35717.0,1292.5332,,47000.0,0.203082,,694.0,114.0,90.0,24.0,29.24,16094.0,18871.0,309.0,14148.0,17374.0,260.0,1946.0,1497.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24844.0,27897.0,442.0,22522.0,27436.0,419.0,2322.0,461.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0
2363,TRLH3/1001460170,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001460170?gameHash=451909548956cc82,EU LCS,2016,Spring,0,2016-01-21 20:03:13,1,6.01,200,Red,team,,Team Vitality,,Gangplank,Quinn,Lulu,,,2470,1,12,6,41,12,6,3.0,0.0,0.0,0.0,1.0,,,,0.2915,0.4372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,3.0,1.0,1.0,2.0,0.0,80392.0,1952.8421,,2117.587,0.0,140.0,3.4008,64.0,1.5547,34.0,0.0,0.0,78040,51570.0,1252.7126,,72175.0,0.150466,,1042.0,211.0,145.0,66.0,30.4372,16024.0,17005.0,280.0,14688.0,14160.0,228.0,1336.0,2845.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,24062.0,28350.0,476.0,21832.0,24070.0,391.0,2230.0,4280.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,TRLH3/1001470224,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470224?gameHash=0703355279ad76bd&amp;tab=overview,EU LCS,2016,Spring,0,2016-01-22 16:41:10,1,6.01,100,Blue,team,,Team Vitality,,Quinn,Tahm Kench,Corki,,,1927,1,12,14,36,12,14,1.0,1.0,0.0,0.0,1.0,,,,0.3736,0.7784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,6.0,1.0,1.0,1.0,0.0,56924.0,1772.4131,,2212.4338,0.0,116.0,3.6118,37.0,1.152,31.0,0.0,0.0,58648,37717.0,1174.3747,,52850.0,-0.0400519,,896.0,109.0,98.0,11.0,31.2922,14616.0,18273.0,290.0,14967.0,18500.0,290.0,-351.0,-227.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,22432.0,27104.0,435.0,23815.0,29566.0,441.0,-1383.0,-2462.0,-6.0,2.0,5.0,7.0,7.0,14.0,2.0
4319,TRLH3/1001480035,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480035?gameHash=94590941ff7bf799&amp;tab=overview,EU LCS,2016,Spring,0,2016-01-28 20:40:22,1,6.01,200,Red,team,,Team Vitality,,Lucian,Shen,Corki,,,2250,0,2,8,1,2,8,0.0,0.0,0.0,0.0,0.0,,,,0.0533,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,56011.0,1493.6267,,1876.2933,0.0,130.0,3.4667,71.0,1.8933,25.0,0.0,0.0,58604,34378.0,916.7467,,55620.0,-0.0379222,,1025.0,161.0,136.0,25.0,31.6267,15174.0,18509.0,286.0,15944.0,17675.0,274.0,-770.0,834.0,12.0,2.0,1.0,2.0,2.0,5.0,2.0,24404.0,29196.0,456.0,23753.0,27223.0,426.0,651.0,1973.0,30.0,2.0,1.0,2.0,2.0,5.0,2.0
4474,TRLH3/1001490060,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490060?gameHash=d54542f9187ea0f9&amp;tab=overview,EU LCS,2016,Spring,0,2016-01-29 17:51:25,1,6.01,100,Blue,team,,Team Vitality,,Tahm Kench,Shen,Corki,,,1567,1,17,4,43,17,4,3.0,1.0,0.0,0.0,1.0,,,,0.6509,0.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,40982.0,1569.1895,,1856.6688,0.0,87.0,3.3312,39.0,1.4933,23.0,0.0,0.0,53051,35792.0,1370.4659,,46280.0,0.263773,,638.0,109.0,83.0,26.0,28.6024,16915.0,16108.0,266.0,14738.0,15325.0,225.0,2177.0,783.0,41.0,3.0,4.0,2.0,2.0,4.0,3.0,24548.0,25673.0,442.0,22323.0,24029.0,358.0,2225.0,1644.0,84.0,3.0,4.0,2.0,2.0,4.0,3.0
6083,TRLH3/1001520022,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520022?gameHash=c509996082a8e9a5&amp;tab=overview,EU LCS,2016,Spring,0,2016-02-04 16:47:57,1,6.02,200,Red,team,,Team Vitality,,Alistar,Kalista,Poppy,,,2127,1,8,1,15,8,1,2.0,1.0,0.0,0.0,1.0,,,,0.2257,0.2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,4.0,0.0,58094.0,1638.7588,,2043.6107,0.0,133.0,3.7518,49.0,1.3822,29.0,0.0,0.0,67363,44392.0,1252.2426,,59920.0,0.106151,,1044.0,149.0,113.0,36.0,33.653,14928.0,17987.0,287.0,14280.0,16858.0,256.0,648.0,1129.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,23208.0,29512.0,465.0,22250.0,27858.0,443.0,958.0,1654.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0
6371,TRLH3/1001520089,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520089?gameHash=848d5caddab1ba14&amp;tab=overview,EU LCS,2016,Spring,0,2016-02-05 18:49:54,1,6.02,200,Red,team,,Team Vitality,,Alistar,Kalista,Kindred,,,2931,0,13,24,33,13,24,2.0,0.0,0.0,0.0,0.0,,,,0.2661,0.7574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,5.0,11.0,0.0,0.0,0.0,5.0,123079.0,2519.5292,,3385.5681,0.0,210.0,4.2989,58.0,1.1873,41.0,0.0,0.0,85949,54777.0,1121.3306,,77200.0,-0.0189254,,1262.0,178.0,145.0,33.0,29.478,15116.0,15693.0,244.0,14314.0,15738.0,256.0,802.0,-45.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,22564.0,26121.0,408.0,22694.0,26670.0,439.0,-130.0,-549.0,-31.0,0.0,0.0,2.0,2.0,2.0,0.0
7211,TRLH3/1001510095,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001510095?gameHash=48243735f6eef6b2&amp;tab=overview,EU LCS,2016,Spring,0,2016-02-11 20:15:36,1,6.02,200,Red,team,,Team Vitality,,Braum,Poppy,Akali,,,1920,1,13,7,30,13,7,0.0,0.0,0.0,0.0,0.0,,,,0.4063,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,1.0,3.0,0.0,81620.0,2550.625,,2874.375,0.0,116.0,3.625,38.0,1.1875,26.0,0.0,0.0,63295,42435.0,1326.0938,,58770.0,0.173547,,863.0,127.0,95.0,32.0,30.9375,14978.0,18040.0,284.0,15437.0,17311.0,272.0,-459.0,729.0,12.0,1.0,3.0,1.0,1.0,1.0,1.0,22295.0,27643.0,454.0,24443.0,30270.0,449.0,-2148.0,-2627.0,5.0,1.0,3.0,4.0,4.0,9.0,1.0
7379,TRLH3/1001520148,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520148?gameHash=e26b8f063efa4c21&amp;tab=overview,EU LCS,2016,Spring,0,2016-02-12 16:50:54,1,6.02,200,Red,team,,Team Vitality,,Alistar,Poppy,Kalista,,,1938,1,13,1,28,13,1,1.0,1.0,0.0,0.0,1.0,,,,0.4025,0.4334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,3.0,0.0,71640.0,2217.9567,,2359.3189,0.0,116.0,3.5913,48.0,1.4861,25.0,0.0,0.0,63587,42543.0,1317.1207,,59390.0,0.241449,,836.0,162.0,109.0,53.0,30.8978,15164.0,18704.0,284.0,13986.0,17622.0,279.0,1178.0,1082.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26905.0,31715.0,454.0,21917.0,28113.0,461.0,4988.0,3602.0,-7.0,4.0,11.0,1.0,1.0,3.0,4.0
