,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
13030,TREU/1001120701,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120701?gameHash=c9135bb73e2480e4&amp;tab=overview,IEM,2016,,0,2016-03-05 20:58:08,3,6.03,100,Blue,team,,Fnatic,,Braum,Lucian,Lissandra,,,1977,1,21,6,52,21,6,2.0,2.0,1.0,0.0,0.0,,,,0.6373,0.8194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,1.0,0.0,66886.0,2029.9241,,2329.3475,0.0,112.0,3.3991,50.0,1.5175,21.0,0.0,0.0,66371,44930.0,1363.5812,,59350.0,0.164084,,903.0,145.0,91.0,54.0,31.8058,15437.0,18131.0,274.0,13884.0,17344.0,256.0,1553.0,787.0,18.0,4.0,6.0,1.0,1.0,2.0,4.0,25498.0,28809.0,431.0,20914.0,26687.0,418.0,4584.0,2122.0,13.0,7.0,13.0,1.0,1.0,2.0,7.0
13067,TREU/1001130714,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130714?gameHash=c3ce1584ee9d862a&amp;tab=overview,IEM,2016,,0,2016-03-06 13:00:50,1,6.03,200,Red,team,,Fnatic,,Lissandra,Nidalee,Lulu,,,1408,1,22,6,60,22,6,2.0,0.0,0.0,0.0,1.0,,,,0.9375,1.1932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,1.0,0.0,53223.0,2268.0256,,2773.3381,0.0,82.0,3.4943,21.0,0.8949,17.0,0.0,0.0,50940,35302.0,1504.3466,,42470.0,0.253947,,573.0,101.0,58.0,43.0,28.7216,18150.0,16846.0,240.0,14998.0,14545.0,226.0,3152.0,2301.0,14.0,5.0,12.0,1.0,1.0,1.0,5.0,27629.0,27403.0,389.0,23862.0,22942.0,354.0,3767.0,4461.0,35.0,9.0,20.0,4.0,4.0,9.0,10.0
13078,TREU/1001130723,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130723?gameHash=116dc2122a47c57e&amp;tab=overview,IEM,2016,,0,2016-03-06 14:24:03,2,6.03,100,Blue,team,,Fnatic,,Lissandra,Corki,Kalista,,,2012,0,7,21,18,7,21,1.0,1.0,0.0,0.0,0.0,,,,0.2087,0.835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,1.0,0.0,0.0,1.0,60563.0,1806.0537,,2819.493,0.0,139.0,4.1451,46.0,1.3718,27.0,0.0,0.0,56836,35038.0,1044.8708,,54660.0,0.0181843,,811.0,120.0,96.0,24.0,27.7634,15868.0,14570.0,230.0,16513.0,15375.0,244.0,-645.0,-805.0,-14.0,0.0,0.0,1.0,1.0,4.0,0.0,23834.0,22500.0,375.0,24036.0,23567.0,386.0,-202.0,-1067.0,-11.0,0.0,0.0,2.0,2.0,7.0,0.0
13090,TREU/1001130727,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130727?gameHash=bf6c219640259b74&amp;tab=overview,IEM,2016,,0,2016-03-06 15:20:00,3,6.03,100,Blue,team,,Fnatic,,Lissandra,Gragas,Kog'Maw,,,2136,1,17,5,61,17,5,2.0,1.0,0.0,0.0,0.0,,,,0.4775,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,64364.0,1807.9775,,2365.7584,0.0,141.0,3.9607,66.0,1.8539,28.0,0.0,0.0,73965,50902.0,1429.8315,,65035.0,0.261399,,1032.0,149.0,94.0,55.0,33.1742,14590.0,18741.0,315.0,14145.0,18701.0,293.0,445.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,24167.0,28674.0,492.0,21919.0,29155.0,469.0,2248.0,-481.0,23.0,0.0,0.0,1.0,1.0,3.0,0.0
13103,TREU/1001130745,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130745?gameHash=b19bf00e2c8ce937&amp;tab=overview,IEM,2016,,0,2016-03-06 16:23:11,1,6.03,200,Red,team,,Fnatic,,Lulu,Nidalee,Kalista,,,2213,0,10,15,20,10,15,0.0,0.0,0.0,0.0,1.0,,,,0.2711,0.6778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,2.0,51866.0,1406.2178,,3222.9191,0.0,140.0,3.7958,62.0,1.681,24.0,0.0,0.0,60179,36330.0,984.9977,,58675.0,-0.120144,,953.0,140.0,121.0,19.0,29.634,14980.0,15652.0,250.0,14794.0,14478.0,230.0,186.0,1174.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24199.0,25326.0,382.0,24373.0,26689.0,392.0,-174.0,-1363.0,-10.0,5.0,6.0,5.0,5.0,10.0,5.0
13114,TREU/1001120779,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120779?gameHash=196d4de3a06c6071&amp;tab=overview,IEM,2016,,0,2016-03-06 17:56:21,2,6.03,100,Blue,team,,Fnatic,,Gragas,Kalista,Corki,,,2321,0,10,25,27,10,25,0.0,0.0,0.0,0.0,1.0,,,,0.2585,0.9048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,1.0,0.0,2.0,73612.0,1902.9384,,3224.6187,0.0,144.0,3.7225,63.0,1.6286,25.0,0.0,0.0,61555,36605.0,946.2732,,58400.0,-0.165325,,933.0,133.0,118.0,15.0,27.5571,15254.0,14420.0,236.0,14855.0,15697.0,243.0,399.0,-1277.0,-7.0,1.0,3.0,1.0,1.0,1.0,1.0,23690.0,25505.0,422.0,22527.0,25903.0,425.0,1163.0,-398.0,-3.0,2.0,4.0,1.0,1.0,1.0,2.0
13127,TREU/1001120781,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120781?gameHash=80bbab6d533d3e35&amp;tab=overview,IEM,2016,,0,2016-03-06 19:03:14,3,6.03,200,Red,team,,Fnatic,,Braum,Poppy,Ezreal,,,1325,0,6,19,11,6,19,0.0,0.0,0.0,0.0,1.0,,,,0.2717,1.1321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,29405.0,1331.5472,,2566.8226,0.0,68.0,3.0792,16.0,0.7245,13.0,0.0,0.0,33145,18354.0,831.1245,,31750.0,-0.253936,,500.0,77.0,65.0,12.0,26.1283,14952.0,15756.0,267.0,14729.0,16830.0,265.0,223.0,-1074.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,21798.0,24228.0,413.0,25489.0,27783.0,425.0,-3691.0,-3555.0,-12.0,1.0,2.0,4.0,4.0,12.0,1.0
13810,TRLH3/1001550014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550014?gameHash=ef9c29e5d829996d&amp;tab=overview,EU LCS,2016,Spring,0,2016-03-10 16:43:16,1,6.04,100,Blue,team,,Fnatic,,Elise,Azir,LeBlanc,,,1504,1,14,2,26,14,2,0.0,0.0,0.0,0.0,1.0,,,,0.5585,0.6383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,39530.0,1576.9947,,2157.6862,0.0,87.0,3.4707,37.0,1.4761,16.0,0.0,0.0,51200,34583.0,1379.641,,42325.0,0.207013,,729.0,102.0,70.0,32.0,33.1516,16250.0,19092.0,307.0,14286.0,18147.0,305.0,1964.0,945.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,26177.0,30445.0,482.0,21355.0,28016.0,450.0,4822.0,2429.0,32.0,6.0,8.0,1.0,1.0,0.0,6.0
14146,TRLH3/1001560071,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180&amp;tab=overview,EU LCS,2016,Spring,0,2016-03-11 18:54:52,1,6.04,100,Blue,team,,Fnatic,,Graves,Zilean,LeBlanc,,,2472,0,13,16,35,13,16,2.0,0.0,0.0,0.0,0.0,,,,0.3155,0.7039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,9.0,1.0,1.0,0.0,1.0,83927.0,2037.0631,,2892.9126,0.0,155.0,3.7621,55.0,1.335,27.0,0.0,0.0,70799,44309.0,1075.4612,,66775.0,-0.0665943,,997.0,175.0,136.0,39.0,28.4466,17192.0,14929.0,245.0,16879.0,15451.0,241.0,313.0,-522.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26244.0,25205.0,416.0,25749.0,25704.0,408.0,495.0,-499.0,8.0,1.0,3.0,2.0,2.0,6.0,1.0
15455,TRLH3/1001570022,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413&amp;tab=overview,EU LCS,2016,Spring,0,2016-03-17 17:43:06,1,6.05,200,Red,team,,Fnatic,,Nidalee,Corki,Morgana,,,2181,0,8,15,22,8,15,1.0,0.0,0.0,0.0,0.0,,,,0.2201,0.6327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,2.0,65699.0,1807.4003,,2483.8514,0.0,139.0,3.8239,53.0,1.458,25.0,0.0,0.0,60005,36483.0,1003.6589,,54275.0,-0.170634,,971.0,152.0,130.0,22.0,30.8941,15895.0,16867.0,255.0,17719.0,17720.0,266.0,-1824.0,-853.0,-11.0,3.0,7.0,4.0,4.0,10.0,3.0,25128.0,27418.0,428.0,26328.0,28505.0,439.0,-1200.0,-1087.0,-11.0,4.0,10.0,7.0,7.0,13.0,4.0
15743,TRLH3/1001580106,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580106?gameHash=6d3a8913578c2544&amp;tab=overview,EU LCS,2016,Spring,0,2016-03-18 18:39:44,1,6.05,200,Red,team,,Fnatic,,Alistar,Kalista,Lulu,,,2154,0,6,15,20,6,15,0.0,0.0,0.0,0.0,0.0,,,,0.1671,0.585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,60763.0,1692.5627,,2647.493,0.0,138.0,3.844,51.0,1.4206,25.0,0.0,0.0,55835,32588.0,907.7437,,53600.0,-0.161944,,981.0,127.0,122.0,5.0,30.8635,13838.0,13854.0,236.0,14758.0,15428.0,234.0,-920.0,-1574.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,21618.0,24416.0,408.0,23591.0,25765.0,399.0,-1973.0,-1349.0,9.0,1.0,2.0,2.0,2.0,5.0,1.0
18383,TRLH3/1001600016,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001600016?gameHash=e2713bdd4423edd5&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-02 14:59:28,1,6.06,200,Red,team,,Fnatic,,Poppy,Nidalee,Sivir,,,2468,1,11,0,33,11,0,1.0,0.0,0.0,0.0,1.0,,,,0.2674,0.2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,3.0,0.0,54199.0,1317.6418,,2078.6548,0.0,147.0,3.5737,66.0,1.6045,24.0,0.0,0.0,80076,53626.0,1303.7115,,72000.0,0.174405,,1230.0,206.0,136.0,70.0,34.9109,15895.0,16394.0,280.0,15258.0,16224.0,263.0,637.0,170.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24709.0,27723.0,469.0,23217.0,25932.0,443.0,1492.0,1791.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0
18405,TRLH3/1001590014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001590014?gameHash=b53a5960a62545b2&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-02 16:02:58,2,6.06,100,Blue,team,,Fnatic,,Trundle,Varus,Corki,,,2027,1,15,5,42,15,5,1.0,0.0,0.0,0.0,1.0,,,,0.444,0.592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,2.0,0.0,58809.0,1740.7696,,2545.8707,0.0,116.0,3.4336,42.0,1.2432,27.0,0.0,0.0,68885,46934.0,1389.2649,,62275.0,0.226592,,948.0,151.0,111.0,40.0,32.5308,15779.0,18026.0,305.0,14245.0,17914.0,276.0,1534.0,112.0,29.0,1.0,3.0,1.0,1.0,2.0,1.0,24889.0,28519.0,487.0,21651.0,27906.0,456.0,3238.0,613.0,31.0,3.0,9.0,1.0,1.0,2.0,3.0
18419,TRLH3/1001590015,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001590015?gameHash=e37a47c74de7e0e2&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-02 16:59:29,3,6.06,200,Red,team,,Fnatic,,Poppy,Nidalee,Trundle,,,1977,0,2,14,5,2,14,0.0,0.0,0.0,0.0,0.0,,,,0.0607,0.4856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,38052.0,1154.8407,,2279.6358,0.0,134.0,4.0668,55.0,1.6692,28.0,0.0,0.0,52026,30585.0,928.2246,,47410.0,-0.203912,,919.0,160.0,143.0,17.0,32.7466,14628.0,17999.0,272.0,16689.0,17471.0,267.0,-2061.0,528.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,24106.0,28283.0,451.0,26006.0,27630.0,423.0,-1900.0,653.0,28.0,1.0,3.0,4.0,4.0,7.0,1.0
18454,TRLH3/1001590017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001590017?gameHash=9de0b9ba79e70fae&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-02 17:52:47,4,6.06,100,Blue,team,,Fnatic,,Trundle,Varus,Corki,,,2063,1,15,9,40,15,9,1.0,0.0,0.0,0.0,1.0,,,,0.4363,0.698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,67231.0,1955.3369,,2539.1953,0.0,135.0,3.9263,70.0,2.0359,28.0,0.0,0.0,65817,43498.0,1265.0897,,59060.0,0.0707367,,941.0,175.0,147.0,28.0,32.4576,15950.0,16136.0,249.0,15707.0,16313.0,272.0,243.0,-177.0,-23.0,1.0,2.0,0.0,0.0,0.0,1.0,23814.0,25998.0,437.0,24126.0,26865.0,444.0,-312.0,-867.0,-7.0,1.0,2.0,1.0,1.0,3.0,1.0
20255,TRLH3/1001600064,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001600064?gameHash=a7669c3dcedccb4d&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-10 14:54:23,1,6.06,200,Red,team,,Fnatic,,Nidalee,Bard,Poppy,,,1921,0,3,8,11,3,8,1.0,0.0,0.0,0.0,0.0,,,,0.0937,0.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,41266.0,1288.8912,,2194.8256,0.0,120.0,3.748,47.0,1.468,25.0,0.0,0.0,53784,32914.0,1028.0271,,50450.0,-0.00148552,,960.0,151.0,138.0,13.0,34.7007,15433.0,17156.0,296.0,14960.0,17388.0,284.0,473.0,-232.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23707.0,28083.0,486.0,23797.0,28237.0,476.0,-90.0,-154.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
20278,TRLH3/1001600071,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001600071?gameHash=5848aa9125d29726&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-10 16:04:31,2,6.06,100,Blue,team,,Fnatic,,Bard,Braum,Lulu,,,1942,1,16,4,46,16,4,3.0,0.0,0.0,0.0,1.0,,,,0.4943,0.6179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0,4.0,1.0,0.0,3.0,0.0,79944.0,2469.9485,,3097.137,0.0,115.0,3.553,48.0,1.483,21.0,0.0,0.0,67585,46501.0,1436.6941,,62275.0,0.18989,,893.0,170.0,123.0,47.0,32.8424,14583.0,18698.0,293.0,14614.0,17924.0,274.0,-31.0,774.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24881.0,29849.0,468.0,23865.0,27944.0,431.0,1016.0,1905.0,37.0,3.0,5.0,1.0,1.0,2.0,3.0
20314,TRLH3/1001600072,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001600072?gameHash=a870b780a295336c&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-10 16:56:11,3,6.06,100,Blue,team,,Fnatic,,Bard,Braum,Lulu,,,1744,0,13,21,29,13,21,1.0,0.0,0.0,0.0,0.0,,,,0.4472,1.1697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,1.0,0.0,0.0,3.0,64266.0,2210.9862,,2890.8372,0.0,87.0,2.9931,25.0,0.8601,22.0,0.0,0.0,51142,32077.0,1103.5665,,48395.0,-0.16807,,772.0,100.0,78.0,22.0,30.0,14862.0,18611.0,280.0,15381.0,18773.0,286.0,-519.0,-162.0,-6.0,2.0,2.0,3.0,3.0,3.0,2.0,25569.0,29694.0,441.0,27103.0,28442.0,438.0,-1534.0,1252.0,3.0,6.0,9.0,6.0,6.0,7.0,6.0
20338,TRLH3/1001600073,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001600073?gameHash=94ba8742d03eda62&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-10 17:43:58,4,6.06,100,Blue,team,,Fnatic,,Bard,Lulu,Trundle,,,1934,0,8,17,22,8,17,0.0,0.0,0.0,0.0,1.0,,,,0.2482,0.7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,11.0,1.0,1.0,0.0,3.0,66250.0,2055.3257,,3317.4974,0.0,116.0,3.5988,37.0,1.1479,21.0,0.0,0.0,53324,32321.0,1002.7198,,52325.0,-0.0534759,,839.0,127.0,114.0,13.0,29.969,16757.0,16249.0,266.0,15501.0,15725.0,216.0,1256.0,524.0,50.0,3.0,7.0,2.0,2.0,5.0,3.0,25297.0,25592.0,432.0,24232.0,27375.0,391.0,1065.0,-1783.0,41.0,3.0,7.0,4.0,4.0,11.0,3.0
20831,TRLH3/1001620021,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001620021?gameHash=6f852b6c19b6bab4&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-16 14:19:57,1,6.06,200,Red,team,,Fnatic,,Nidalee,Lucian,Twisted Fate,,,2229,1,11,5,33,11,5,2.0,0.0,0.0,0.0,1.0,,,,0.2961,0.4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,5.0,1.0,0.0,1.0,0.0,74486.0,2005.0067,,2069.4482,0.0,147.0,3.9569,54.0,1.4536,28.0,0.0,0.0,68064,44052.0,1185.7873,,60400.0,-0.066736,,1118.0,189.0,166.0,23.0,35.1817,15145.0,19399.0,309.0,15040.0,18187.0,289.0,105.0,1212.0,20.0,1.0,2.0,0.0,0.0,0.0,1.0,23340.0,31206.0,520.0,23109.0,29791.0,483.0,231.0,1415.0,37.0,1.0,2.0,0.0,0.0,0.0,1.0
20843,TRLH3/1001610035,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001610035?gameHash=e5b87d66f166421d&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-16 16:01:48,2,6.06,200,Red,team,,Fnatic,,Nidalee,Lucian,Twisted Fate,,,1507,1,11,2,30,11,2,2.0,0.0,0.0,0.0,1.0,,,,0.438,0.5176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,1.0,1.0,0.0,45554.0,1813.6961,,1887.6311,0.0,97.0,3.862,33.0,1.3139,18.0,0.0,0.0,51110,34463.0,1372.1168,,43910.0,0.122281,,625.0,138.0,110.0,28.0,30.3782,16460.0,17236.0,279.0,15388.0,15445.0,262.0,1072.0,1791.0,17.0,1.0,2.0,0.0,0.0,0.0,1.0,24817.0,27979.0,470.0,23668.0,26516.0,471.0,1149.0,1463.0,-1.0,1.0,2.0,0.0,0.0,0.0,1.0
20855,TRLH3/1001610037,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001610037?gameHash=0073b31255641f6c&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-16 16:51:05,3,6.06,200,Red,team,,Fnatic,,Nidalee,Lucian,Ryze,,,1733,0,7,11,20,7,11,2.0,1.0,0.0,0.0,0.0,,,,0.2424,0.6232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,4.0,53289.0,1844.974,,2737.011,0.0,111.0,3.843,32.0,1.1079,17.0,0.0,0.0,49003,30050.0,1040.3924,,48175.0,-0.0892414,,860.0,103.0,85.0,18.0,33.341,15211.0,15911.0,265.0,19007.0,17372.0,289.0,-3796.0,-1461.0,-24.0,0.0,0.0,2.0,2.0,3.0,0.0,22579.0,25451.0,431.0,29112.0,27810.0,451.0,-6533.0,-2359.0,-20.0,0.0,0.0,4.0,4.0,11.0,0.0
20867,TRLH3/1001620032,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001620032?gameHash=719df1ba194f2cf6&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-16 17:43:41,4,6.06,200,Red,team,,Fnatic,,Nidalee,Lissandra,Lucian,,,1950,0,6,16,9,6,16,1.0,0.0,0.0,0.0,0.0,,,,0.1846,0.6769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,58340.0,1795.0769,,3155.5692,0.0,134.0,4.1231,49.0,1.5077,20.0,0.0,0.0,53453,32287.0,993.4462,,51475.0,-0.0565388,,923.0,146.0,126.0,20.0,32.8923,15166.0,17836.0,293.0,16282.0,17744.0,276.0,-1116.0,92.0,17.0,1.0,0.0,2.0,2.0,1.0,1.0,24149.0,28914.0,487.0,24487.0,28923.0,476.0,-338.0,-9.0,11.0,2.0,2.0,2.0,2.0,1.0,2.0
20879,TRLH3/1001620033,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001620033?gameHash=63b5e7747c4d9833&amp;tab=overview,EU LCS,2016,Spring,1,2016-04-16 18:38:57,5,6.06,200,Red,team,,Fnatic,,Nidalee,Lissandra,Lucian,,,1893,1,6,3,21,6,3,1.0,0.0,0.0,0.0,0.0,,,,0.1902,0.2853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,0.0,1.0,0.0,33001.0,1045.9905,,1885.6418,0.0,136.0,4.3106,51.0,1.6165,24.0,0.0,0.0,56864,36279.0,1149.8891,,48000.0,-0.10136,,942.0,162.0,145.0,17.0,34.9921,15479.0,18720.0,317.0,15413.0,17442.0,284.0,66.0,1278.0,33.0,0.0,0.0,1.0,1.0,2.0,0.0,23705.0,30243.0,520.0,23954.0,29448.0,497.0,-249.0,795.0,23.0,0.0,0.0,1.0,1.0,2.0,0.0
25030,TRLH3/1001660115,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660115?gameHash=0c6d2faf595809fa&amp;tab=overview,EU LCS,2016,Summer,0,2016-06-02 19:30:07,1,6.1,100,Blue,team,,Fnatic,,Lucian,Maokai,Vladimir,,,2131,1,23,9,49,23,9,4.0,1.0,0.0,0.0,1.0,,,,0.6476,0.901,1.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,6.0,1.0,1.0,2.0,0.0,82178.0,2313.787,,2707.9399,0.0,124.0,3.4913,39.0,1.0981,22.0,0.0,0.0,75253,52241.0,1470.8869,,65075.0,0.137812,,958.0,183.0,115.0,68.0,32.1258,17719.0,17480.0,267.0,15349.0,14635.0,225.0,2370.0,2845.0,42.0,3.0,4.0,1.0,1.0,1.0,3.0,25968.0,26812.0,439.0,22773.0,24480.0,392.0,3195.0,2332.0,47.0,3.0,4.0,2.0,2.0,4.0,3.0
