,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,2,2,0,100%,6,0.5,5,22,403,10.47,18.7,485,68.8%,37.5%,25.5%
Orianna,2,1,1,50%,5,2.5,7.5,5,337.5,8.28,16.8,412,80.6%,32.3%,23%
Qiyana,2,1,1,50%,6.5,4.5,3.5,2.22,291.5,7.62,15.4,402,64.5%,41.9%,22.9%
Syndra,2,1,1,50%,3,4,2,1.25,282.5,9.46,12.1,405,43.5%,26.1%,22.1%
Ahri,1,1,0,100%,1,0,12,13,206,7.93,9.8,376,86.7%,6.7%,19.1%
Corki,1,1,0,100%,8,1,8,16,241,7.25,14.5,436,84.2%,42.1%,22.3%
Diana,1,0,1,0%,1,6,2,0.5,209,7.18,9,310,50%,16.7%,20.7%
Karma,1,0,1,0%,0,1,1,1,255,8.37,10.2,333,50%,0%,20.3%
