,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kennen,3,2,1,66.7%,2.67,2,4.67,3.67,286.33,7.88,14.1,389,56.4%,20.5%,22.2%
Jax,1,1,0,100%,2,1,3,5,374,10.77,16.6,478,27.8%,11.1%,24.7%
Urgot,1,1,0,100%,6,4,6,3,282,8.02,13.8,393,52.2%,26.1%,21.6%
Akali,1,0,1,0%,3,3,0,1,283,8.55,12.3,371,75%,75%,23.7%
Gangplank,1,0,1,0%,2,4,3,1.25,359,8.22,17.4,399,41.7%,16.7%,23.6%
Kled,1,0,1,0%,0,3,2,0.67,277,8.18,10.7,317,66.7%,0%,20.3%
