,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,3,1,2,33.3%,0,2.67,3,1.13,64,2.11,7.1,235,33.3%,0%,13.4%
Braum,2,2,0,100%,0,3.5,17.5,5,81.5,2.21,10.3,280,92.1%,0%,14.6%
Rakan,2,1,1,50%,1,4,13.5,3.63,27,0.62,10.9,247,82.9%,5.7%,13.4%
Thresh,1,0,1,0%,2,5,13,3,20,0.5,11.1,277,75%,10%,14.5%
