,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,5,4,1,80%,0.6,3.2,9.2,3.06,17.4,0.51,9.1,266,80.3%,4.9%,14.1%
Nautilus,4,3,1,75%,1.5,4,8.5,2.5,63,1.83,8.9,259,64.5%,9.7%,13.6%
Braum,2,2,0,100%,2,1,10.5,12.5,78.5,2.31,10,296,78.1%,12.5%,14.6%
Lux,2,1,1,50%,0.5,3,8,2.83,27,0.79,8.5,249,60.7%,3.6%,13.5%
Tahm Kench,2,1,1,50%,0.5,3,8.5,3,84.5,2.11,10.1,252,60%,3.3%,13.1%
Yuumi,2,1,1,50%,1.5,3,11.5,4.33,24,0.61,9.7,245,86.7%,10%,13.4%
Alistar,1,0,1,0%,0,6,12,2,40,0.94,8.1,191,85.7%,0%,10.9%
