,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,3,3,0,100%,0.67,0.67,9.67,15.5,14.67,0.47,8.2,261,79.5%,5.1%,13.8%
Thresh,3,3,0,100%,1.33,1.33,6.67,6,10.33,0.31,9.3,278,68.6%,11.4%,14.7%
Nautilus,3,2,1,66.7%,0.67,2.67,8.67,3.5,64.67,2.05,8.3,265,58.3%,4.2%,13.9%
Braum,2,2,0,100%,1,0.5,7.5,17,63,2.1,8.1,270,56.7%,6.7%,13.8%
Alistar,2,1,1,50%,1,1,11,12,78,2.12,10.1,274,82.8%,6.9%,14.5%
Tahm Kench,2,1,1,50%,0.5,2.5,6,2.6,92.5,2.43,10.3,272,52%,4%,15%
Morgana,1,1,0,100%,0,3,10,3.33,30,0.75,10.2,256,66.7%,0%,13.5%
Pyke,1,1,0,100%,7,1,1,8,78,2.44,11.2,350,72.7%,63.6%,17.7%
Yuumi,1,0,1,0%,0,3,17,5.67,11,0.23,10.7,223,81%,0%,13%
