,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,1,1,0,100%,5,3,4,3,221,4.68,15.2,321,64.3%,35.7%,18%
Nidalee,1,0,1,0%,1,3,7,2.67,209,5.95,11.1,316,72.7%,9.1%,19.6%
Olaf,1,0,1,0%,3,2,3,3,178,4.83,11.3,307,66.7%,33.3%,17.7%
