,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sylas,2,2,0,100%,3,1.5,6,6,202,5.37,12.2,325,78.3%,26.1%,18.2%
Rek'Sai,1,1,0,100%,2,2,4,3,222,5.41,13,318,54.5%,18.2%,17.9%
Trundle,1,1,0,100%,2,1,5,7,202,5.11,12.8,324,70%,20%,17.8%
Lee Sin,1,0,1,0%,3,7,4,1,160,5,10,312,63.6%,27.3%,19.4%
Pantheon,1,0,1,0%,1,7,5,0.86,149,4.18,9.6,268,60%,10%,16.6%
Sejuani,1,0,1,0%,0,3,2,0.67,149,4.92,8.5,281,40%,0%,17.4%
Sett,1,0,1,0%,0,4,1,0.25,146,4.74,8.2,266,100%,0%,16.8%
