,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,11,9,2,81.8%,4.73,1.64,5.73,6.39,242.91,7.2,13.6,404,70.1%,31.7%,21.5%
Kindred,3,3,0,100%,5.67,0,6.67,37,158.67,6.63,10.4,433,61.7%,28.3%,21%
Hecarim,1,1,0,100%,7,2,9,8,212,7.43,12.6,440,72.7%,31.8%,21%
Nidalee,1,1,0,100%,6,3,14,6.67,174,7.08,11.3,458,80%,24%,20.9%
Evelynn,1,0,1,0%,5,4,2,1.75,181,5.22,11.6,333,58.3%,41.7%,19.8%
