,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
1043,TRLH3/1002360040,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002360040?gameHash=6e24bcbfb775efcf&amp;tab=overview,EU LCS,2018,Spring,0,2018-01-19 16:32:51,1,8.01,200,Red,team,,Misfits Gaming,,Ezreal,Zoe,Kalista,Tristana,Ziggs,2556,0,7,18,24,7,18,2.0,0.0,0.0,0.0,1.0,,,,0.1643,0.5869,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,4.0,85028,1995.9624,,2967.3005,3830.0469,255,5.9859,99,2.3239,60,439.0,10.3052,73828,46379,1088.7089,,69315.0,-0.148823,,1199.0,226,160,17,33.4507,15455.0,18940.0,321.0,15861.0,19178.0,354.0,-406.0,-238.0,-33.0,1.0,2.0,1.0,1.0,3.0,1.0,23493.0,29588.0,505.0,24799.0,31025.0,586.0,-1306.0,-1437.0,-81.0,2.0,6.0,2.0,2.0,5.0,2.0
1690,TRLH3/1002350179,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350179?gameHash=fe464f4e99a1d286,EU LCS,2018,Spring,0,2018-01-20 20:43:20,1,8.01,100,Blue,team,,Misfits Gaming,,Shen,Malzahar,Zoe,Gnar,Ornn,2525,1,18,5,48,18,5,1.0,0.0,0.0,0.0,1.0,,,,0.4277,0.5465,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,10.0,3.0,0.0,1.0,1.0,0.0,98341,2336.8158,,2411.3109,3053.7743,251,5.9644,103,2.4475,67,511.0,12.1426,87811,60678,1441.8535,,74008.0,0.142706,,1318.0,271,175,23,37.7584,15918.0,18613.0,341.0,15584.0,18312.0,339.0,334.0,301.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,26634.0,30535.0,532.0,23976.0,29088.0,555.0,2658.0,1447.0,-23.0,5.0,11.0,2.0,2.0,5.0,5.0
3166,TRLH3/1002360184,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002360184?gameHash=c45aa526acc236e5,EU LCS,2018,Spring,0,2018-01-26 19:16:49,1,8.01,100,Blue,team,,Misfits Gaming,,Ryze,Sivir,Ezreal,Jayce,Camille,1902,1,7,0,20,7,0,0.0,0.0,0.0,0.0,1.0,,,,0.2208,0.2208,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,54459,1717.9495,,2326.7823,2129.6215,167,5.2681,75,2.3659,36,323.0,10.1893,63091,42313,1334.795,,50100.0,-0.0197628,,1110.0,214,137,19,41.7666,16208.0,19291.0,366.0,15227.0,18447.0,347.0,981.0,844.0,19.0,1.0,3.0,0.0,0.0,0.0,1.0,24510.0,30573.0,592.0,23284.0,29548.0,555.0,1226.0,1025.0,37.0,1.0,3.0,0.0,0.0,0.0,1.0
3658,TRLH3/1002350261,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350261?gameHash=a9abbea74324b54a,EU LCS,2018,Spring,0,2018-01-27 17:43:13,1,8.01,100,Blue,team,,Misfits Gaming,,Ryze,Galio,Ezreal,Jayce,Gangplank,1880,1,14,3,25,14,3,2.0,0.0,0.0,0.0,1.0,,,,0.4468,0.5426,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0,56248,1795.1489,,2470.6596,2602.7234,164,5.234,49,1.5638,48,304.0,9.7021,63340,42786,1365.5106,,57325.0,0.0870499,,978.0,188,134,20,37.2128,15001.0,17589.0,312.0,16274.0,18538.0,339.0,-1273.0,-949.0,-27.0,1.0,1.0,0.0,0.0,0.0,1.0,23722.0,28327.0,522.0,26662.0,30665.0,571.0,-2940.0,-2338.0,-49.0,1.0,1.0,1.0,1.0,0.0,1.0
5435,TRLH4/1002060073,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060073?gameHash=a6d288d6dbe752e1,EU LCS,2018,Spring,0,2018-02-02 21:32:15,1,8.02,200,Red,team,,Misfits Gaming,,Tristana,Galio,Tahm Kench,Jarvan IV,Zac,3866,1,19,9,53,19,9,1.0,0.0,0.0,0.0,1.0,,,,0.2949,0.4346,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,0.0,1.0,10.0,134374,2085.4734,,2900.9364,3733.1143,287,4.4542,102,1.583,80,595.0,9.2344,125625,84814,1316.3063,,121158.0,0.106107,,2069.0,247,164,9,35.9441,15553.0,19645.0,351.0,15331.0,19277.0,349.0,222.0,368.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24715.0,31761.0,585.0,23933.0,32137.0,564.0,782.0,-376.0,21.0,1.0,2.0,1.0,1.0,2.0,1.0
6022,TRLH3/1002390041,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002390041?gameHash=e4fd8006a7e29992&amp;tab=overview,EU LCS,2018,Spring,0,2018-02-03 19:49:43,1,8.02,100,Blue,team,,Misfits Gaming,,Sejuani,Azir,Caitlyn,Braum,Taric,3149,0,14,10,28,14,10,4.0,0.0,0.0,0.0,1.0,,,,0.2668,0.4573,1.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,0.0,1.0,109031,2077.4405,,3214.43,4316.9895,226,4.3061,107,2.0387,63,549.0,10.4605,97363,63865,1216.8625,,91798.0,0.123958,,1692.0,339,193,32,38.698,16121.0,20392.0,359.0,15221.0,19114.0,312.0,900.0,1278.0,47.0,2.0,2.0,1.0,1.0,1.0,2.0,25246.0,31237.0,546.0,23206.0,30384.0,502.0,2040.0,853.0,44.0,4.0,7.0,1.0,1.0,1.0,4.0
7667,TRLH3/1002400107,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002400107?gameHash=0f81c9b150daad08,EU LCS,2018,Spring,0,2018-02-09 19:35:33,1,8.02,200,Red,team,,Misfits Gaming,,Galio,Sejuani,Caitlyn,Braum,Kalista,2280,0,8,13,24,8,13,1.0,0.0,0.0,0.0,0.0,,,,0.2105,0.5526,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,0.0,1.0,0.0,1.0,67490,1776.0526,,2448.1053,1784.9737,220,5.7895,56,1.4737,56,384.0,10.1053,72025,47391,1247.1316,,66283.0,0.0845186,,1231.0,287,165,30,39.9474,15968.0,18976.0,350.0,15002.0,19159.0,315.0,966.0,-183.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,24356.0,30114.0,553.0,23223.0,30742.0,503.0,1133.0,-628.0,50.0,1.0,2.0,3.0,3.0,5.0,1.0
8219,TRLH3/1002390136,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002390136?gameHash=0bfea12d87dcade1&amp;tab=overview,EU LCS,2018,Spring,0,2018-02-10 17:56:11,1,8.02,200,Red,team,,Misfits Gaming,,Galio,Sejuani,Tahm Kench,Braum,Ezreal,1925,0,0,11,0,0,11,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.3429,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,37365,1164.6234,,2204.2597,2155.761,147,4.5818,80,2.4935,54,277.0,8.6338,46891,25878,806.587,,44565.0,-0.23414,,1021.0,145,118,4,36.3429,14609.0,18968.0,336.0,15191.0,19050.0,348.0,-582.0,-82.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,22035.0,29758.0,535.0,24540.0,29558.0,540.0,-2505.0,200.0,-5.0,0.0,0.0,2.0,2.0,6.0,0.0
9442,TRLH3/1002410044,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002410044?gameHash=d97ca845ad07fc4a,EU LCS,2018,Spring,0,2018-02-16 18:50:43,1,8.03,100,Blue,team,,Misfits Gaming,,Sejuani,Camille,Vladimir,Corki,Ryze,2064,1,11,4,31,11,4,2.0,0.0,0.0,0.0,1.0,,,,0.3198,0.436,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,65760,1911.6279,,2329.3314,3682.7907,184,5.3488,68,1.9767,52,317.0,9.2151,65347,42916,1247.5581,,56705.0,0.107405,,1104.0,230,143,21,38.7791,15855.0,19254.0,350.0,14786.0,18646.0,312.0,1069.0,608.0,38.0,1.0,3.0,1.0,1.0,1.0,1.0,24143.0,31247.0,565.0,22209.0,29727.0,510.0,1934.0,1520.0,55.0,2.0,4.0,1.0,1.0,1.0,2.0
9886,TRLH3/1002420080,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002420080?gameHash=54633e2aeff8f1ce,EU LCS,2018,Spring,0,2018-02-17 19:00:29,1,8.03,100,Blue,team,,Misfits Gaming,,Sejuani,Camille,Tahm Kench,Viktor,Alistar,2212,0,6,14,14,6,14,1.0,0.0,0.0,0.0,1.0,,,,0.1627,0.5425,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,1.0,1.0,0.0,2.0,52258,1417.4864,,2352.8571,1637.0072,213,5.7776,111,3.0108,59,403.0,10.9313,63843,39903,1082.3599,,60950.0,-0.000328084,,1147.0,256,153,33,38.0561,16187.0,19519.0,345.0,15052.0,18375.0,327.0,1135.0,1144.0,18.0,2.0,4.0,1.0,1.0,0.0,2.0,25317.0,31030.0,568.0,23638.0,29362.0,542.0,1679.0,1668.0,26.0,2.0,4.0,1.0,1.0,0.0,2.0
