,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lissandra,6,3,3,50%,2.83,2.67,6.67,3.56,311.33,8.72,14,391,70.4%,21%,21.1%
Zoe,4,3,1,75%,2.25,0,4,25,316,8.18,14.4,372,62.5%,22.5%,20.6%
LeBlanc,4,1,3,25%,3,1.5,2.75,3.83,280.5,8.68,12.2,377,71.9%,37.5%,22.2%
Corki,1,1,0,100%,5,2,5,5,396,9.76,18.8,462,76.9%,38.5%,24.9%
Galio,1,1,0,100%,3,1,12,15,306,9.4,14,431,88.2%,17.6%,21.9%
Irelia,1,1,0,100%,10,5,5,3,336,9.39,18.1,507,83.3%,55.6%,26.4%
Orianna,1,0,1,0%,0,1,0,0,297,10.29,10.6,367,-nan%,-nan%,24.1%
Syndra,1,0,1,0%,0,2,0,0,390,7.97,16.6,339,0%,0%,19.7%
