,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,3,3,0,100%,4,0.33,4.33,25,384.33,10.86,17.3,488,55.6%,26.7%,25.5%
Varus,2,2,0,100%,9.5,1.5,3.5,8.67,470,11.07,21.4,503,70.3%,51.4%,26.3%
Lucian,1,1,0,100%,1,0,6,7,354,11.91,13.4,449,43.8%,6.3%,23.2%
