,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,5,2,3,40%,4.2,1.6,3.8,5,331.2,10.47,15.1,477,69%,36.2%,25.7%
Yasuo,2,2,0,100%,3,0.5,7.5,21,300,9.65,14.6,469,56.8%,16.2%,22.9%
Draven,2,1,1,50%,4.5,2.5,4.5,3.6,283,9.28,13.8,452,69.2%,34.6%,24.1%
Varus,2,1,1,50%,5,2,7,6,303,8.92,14.6,430,61.5%,25.6%,23.3%
Ezreal,1,1,0,100%,3,2,9,6,424,9.92,19.8,462,66.7%,16.7%,23.9%
Kayle,1,1,0,100%,5,2,13,9,328,9.18,16.8,470,85.7%,23.8%,23.5%
Xayah,1,1,0,100%,5,0,9,14,387,11.69,17.7,535,77.8%,27.8%,25.3%
