,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Leona,4,3,1,75%,1,1.25,10.75,9.4,37.5,1.35,7.3,264,77%,6.6%,13.6%
Thresh,4,3,1,75%,1,2.25,9.25,4.56,33.5,1.22,7,254,74.5%,7.3%,13.4%
Rell,3,2,1,66.7%,0.33,4,12,3.08,34.67,1.18,7.2,245,61.7%,1.7%,12.8%
Nautilus,2,2,0,100%,1.5,0.5,8.5,20,37,1.49,7,280,55.6%,8.3%,13.6%
Blitzcrank,1,1,0,100%,2,2,7,4.5,37,1.29,7.4,258,52.9%,11.8%,13.4%
