,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,6,3,3,50%,4.83,2,4.5,4.67,330.67,9.57,15.1,437,75.7%,39.2%,24.9%
LeBlanc,3,2,1,66.7%,5.33,1,4.33,9.67,292.33,8.33,14.9,424,76.3%,42.1%,23.5%
Orianna,3,2,1,66.7%,6.33,2,5.67,6,369.33,9.4,17,432,75%,39.6%,23.9%
Corki,3,1,2,33.3%,2.33,2.67,4.33,2.5,309,9.2,14,417,55.6%,19.4%,23.7%
Syndra,2,0,2,0%,2,3.5,4,1.71,271,9.14,11,371,75%,25%,23.9%
Kassadin,1,1,0,100%,5,0,7,12,301,10.24,14.3,488,80%,33.3%,24.7%
Viktor,1,1,0,100%,8,0,8,16,320,10.87,15.4,524,76.2%,38.1%,26.1%
