,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,9,1,8,11.1%,4.44,3,3.67,2.7,286.22,8.79,13.7,422,77.7%,42.6%,24.9%
Ezreal,8,4,4,50%,2.25,1.88,3.63,3.13,310.38,9.1,14.3,418,65.3%,25%,24.2%
Sivir,5,3,2,60%,2,2.2,3.6,2.55,299.4,9.62,13.3,427,56%,20%,23.3%
Xayah,5,2,3,40%,2.6,1.2,3.4,5,328,9.58,14.4,419,55.6%,24.1%,24.3%
Varus,2,2,0,100%,6,1.5,4.5,7,311.5,9.1,15.8,461,61.8%,35.3%,24.4%
Ashe,1,1,0,100%,7,2,11,9,370,8.57,18.9,438,69.2%,26.9%,24%
Caitlyn,1,0,1,0%,1,3,2,1,297,9.8,12.1,399,75%,25%,25.3%
Kalista,1,0,1,0%,3,4,6,2.25,258,8.44,11.2,367,75%,25%,23.8%
Lucian,1,0,1,0%,2,5,3,1,144,6.81,7.1,338,83.3%,33.3%,23%
