,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sett,3,3,0,100%,1,3.33,10.67,3.5,52,1.43,9.7,265,46.7%,4%,13.5%
Leona,3,1,2,33.3%,1.33,5,9.67,2.2,36.33,1.19,7.9,259,67.3%,8.2%,14.1%
Nautilus,2,0,2,0%,1.5,5,5.5,1.4,34,1.19,6.6,230,66.7%,14.3%,13.4%
Bard,1,0,1,0%,1,7,12,1.86,49,1.51,7.6,233,76.5%,5.9%,13.9%
Tahm Kench,1,0,1,0%,0,7,8,1.14,31,0.9,7,204,47.1%,0%,12.5%
Thresh,1,0,1,0%,0,4,6,1.5,32,1.06,6.5,217,40%,0%,12.9%
Zilean,1,0,1,0%,0,2,0,0,36,1.21,5.8,194,0%,0%,12.7%
