,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Twisted Fate,3,3,0,100%,3.33,1.67,8.67,7.2,265,8.81,13.9,462,58.1%,16.1%,23.4%
Zoe,3,3,0,100%,6.33,3,9.67,5.33,221,7.2,12.6,412,70.6%,27.9%,21.4%
Azir,3,2,1,66.7%,4,2,6.33,5.17,290.33,9.91,13.4,457,68.9%,26.7%,24.5%
Corki,2,2,0,100%,8,0.5,3,22,316.5,11.62,15.3,563,57.9%,42.1%,26.9%
Orianna,2,1,1,50%,4,3,8,4,285,8.65,13.6,413,68.6%,22.9%,22.8%
Syndra,1,1,0,100%,4,2,11,7.5,199,9.47,10.2,484,78.9%,21.1%,22.3%
