,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ryze,3,2,1,66.7%,3.67,4.33,9,2.92,271.67,9.51,13.2,463,71.7%,20.8%,24.1%
Syndra,3,2,1,66.7%,2.33,2.67,8.67,4.13,302.67,8.09,14.5,388,66%,14%,21.6%
Zoe,1,1,0,100%,4,1,9,13,232,8.45,12.2,444,76.5%,23.5%,22.6%
Ekko,1,0,1,0%,2,3,4,2,192,7.46,9,348,85.7%,28.6%,21.9%
Twisted Fate,1,0,1,0%,2,2,1,1.5,249,7.24,12.5,363,75%,50%,23%
