,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Volibear,2,2,0,100%,4.5,1.5,5,6.33,256,8.26,12.7,410,59.4%,28.1%,20.8%
Renekton,1,1,0,100%,4,3,7,3.67,269,8.48,13.6,428,57.9%,21.1%,22.3%
