,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Miss Fortune,2,0,2,0%,4,1.5,1,3.33,341,9.87,14.7,427,55.6%,44.4%,25.7%
Jhin,1,0,1,0%,4,0,2,6,291,8.09,13.5,375,50%,33.3%,23.1%
Kai'Sa,1,0,1,0%,2,0,1,3,211,7.88,9.3,348,100%,66.7%,22.9%
