,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,4,3,1,75%,3.25,2.5,4.25,3,268,8.6,13,419,53.6%,23.2%,22.2%
Akali,1,1,0,100%,3,2,7,5,259,8.19,12.8,404,41.7%,12.5%,20.4%
Gangplank,1,1,0,100%,1,0,11,12,263,9.35,13.9,493,54.5%,4.5%,25.3%
Renekton,1,1,0,100%,7,1,8,15,262,10.01,13.7,525,55.6%,25.9%,24%
Jayce,1,0,1,0%,4,3,5,3,272,7.82,13.4,386,81.8%,36.4%,22.8%
