,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,3,3,0,100%,7.67,1,7.67,15.33,319,9.94,16.4,512,88.5%,44.2%,25.7%
Ashe,1,1,0,100%,4,1,4,8,312,9.2,14.3,421,66.7%,33.3%,22.8%
Kalista,1,1,0,100%,4,0,6,10,348,11.15,16.7,535,90.9%,36.4%,27.3%
