,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Alistar,7,3,4,42.9%,0.43,3.57,7.57,2.24,32.29,0.99,7.1,218,66.7%,3.6%,12.3%
Leona,3,3,0,100%,0.33,2,11.67,6,37.33,1.09,8.3,243,69.2%,1.9%,12.3%
Thresh,2,0,2,0%,0.5,6.5,7,1.15,30.5,0.95,6.6,207,65.2%,4.3%,12.3%
Rell,1,1,0,100%,1,2,12,6.5,41,1.15,8.9,249,81.3%,6.3%,12.5%
Tahm Kench,1,0,1,0%,0,4,0,0,30,1.06,5.3,186,0%,0%,12%
