,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,3,1,2,33.3%,2.33,3.67,3.67,1.64,270.33,8.88,11.8,389,60%,23.3%,23.3%
Miss Fortune,1,1,0,100%,5,0,5,10,320,9.3,15.6,453,71.4%,35.7%,24.5%
Jhin,1,0,1,0%,0,3,0,0,188,8.16,6.8,296,-nan%,-nan%,20.2%
Seraphine,1,0,1,0%,5,3,6,3.67,240,7.4,12.8,394,91.7%,41.7%,24%
