,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kalista,5,2,3,40%,2.4,2.6,4.6,2.69,289.8,9.11,12.8,401,77.8%,26.7%,24.4%
Aphelios,4,3,1,75%,3.25,1.25,4.25,6,273.75,9.32,12.9,440,63.8%,27.7%,24.6%
Miss Fortune,2,0,2,0%,3,4,2,1.25,358,9.67,15.1,407,55.6%,33.3%,25.5%
Ashe,1,0,1,0%,2,4,5,1.75,246,7.92,11.3,363,70%,20%,23.4%
