,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Neeko,2,1,1,50%,1.5,4.5,5,1.44,244.5,7.14,11.7,342,54.2%,12.5%,20.1%
Jayce,2,0,2,0%,1,4,0.5,0.38,254.5,7.36,11.6,336,30%,20%,21.7%
Gangplank,1,0,1,0%,2,4,4,1.5,226,7.14,11.8,372,66.7%,22.2%,23%
