,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sylas,5,4,1,80%,4.8,3,6.6,3.8,245.2,7.76,12.8,405,55.9%,23.5%,21%
Akali,2,0,2,0%,3.5,5,3.5,1.4,237.5,8.15,11.1,382,60.9%,30.4%,22.4%
Renekton,1,1,0,100%,5,2,5,5,253,7.1,14,394,38.5%,19.2%,19.8%
Syndra,1,1,0,100%,7,1,4,11,219,8.78,11.3,453,61.1%,38.9%,22.5%
LeBlanc,1,0,1,0%,3,4,1,1,217,6.83,10.1,319,28.6%,21.4%,18.9%
