,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,3,2,1,66.7%,1.67,3.67,4.33,1.64,293,7.32,14.3,358,40%,11.1%,20.1%
Camille,1,0,1,0%,0,3,4,1.33,310,9.02,12.6,366,57.1%,0%,22.1%
Jayce,1,0,1,0%,4,4,1,1.25,304,8.19,14.3,384,100%,80%,24.9%
