,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jayce,1,1,0,100%,1,1,5,6,280,10.04,11.8,422,42.9%,7.1%,21%
Aatrox,1,0,1,0%,4,2,2,3,331,7.01,15.9,337,42.9%,28.6%,19.1%
Sylas,1,0,1,0%,3,4,2,1.25,268,7.48,12.5,348,55.6%,33.3%,21%
