,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Senna,5,4,1,80%,1.8,1,8.4,10.2,63.8,1.95,10.1,309,82.3%,14.5%,16.5%
Miss Fortune,3,2,1,66.7%,6.67,1.67,10,10,315.33,10.01,15.3,487,73.5%,29.4%,25.5%
Aphelios,2,0,2,0%,2,2.5,1,1.2,236.5,9.28,11,432,75%,50%,27.3%
