,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,2,1,1,50%,3.5,1.5,3.5,4.67,172,5.84,10.5,356,70%,35%,20.2%
Sejuani,1,1,0,100%,0,4,11,2.75,212,5.74,11.1,301,57.9%,0%,16.5%
