,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Yasuo,1,1,0,100%,0,1,3,3,281,9.22,11.2,367,42.9%,0%,19%
Lissandra,1,0,1,0%,0,5,7,1.4,268,7.19,11.7,315,70%,0%,18.4%
Qiyana,1,0,1,0%,3,4,5,2,292,7.9,13.2,357,88.9%,33.3%,20.3%
