,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,3,1,2,33.3%,2.67,3.67,1,1,199.33,7.98,8.9,357,37.9%,27.6%,21.1%
Karma,2,2,0,100%,2,1,14.5,16.5,240.5,7.47,11.7,365,84.6%,10.3%,18.6%
Kennen,2,2,0,100%,4.5,2,8.5,6.5,264,8.04,14.1,429,63.4%,22%,21.4%
Camille,2,1,1,50%,2.5,3,4,2.17,286,8.59,13.3,398,61.9%,23.8%,22.7%
Irelia,2,1,1,50%,3.5,1,8,11.5,298.5,8.48,14.1,401,85.2%,25.9%,22%
Sylas,1,1,0,100%,2,0,7,9,222,8.21,12.2,451,75%,16.7%,22.4%
Kled,1,0,1,0%,0,1,7,7,232,7.83,10,336,87.5%,0%,20.5%
