,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jayce,2,0,2,0%,1.5,3.5,2.5,1.14,240,8.24,10.3,352,61.5%,23.1%,22.1%
Renekton,1,0,1,0%,2,4,2,1,340,9.05,14.3,382,50%,25%,23%
Sett,1,0,1,0%,1,4,2,0.75,268,7.45,11.4,318,25%,8.3%,19.6%
