,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sylas,2,0,2,0%,1,2,0,0.5,345.5,10.27,13.1,388,100%,100%,22.8%
Renekton,1,1,0,100%,4,0,4,8,367,10.56,16.1,463,66.7%,33.3%,23.1%
Aatrox,1,0,1,0%,0,4,1,0.25,245,8.48,9.4,325,25%,0%,21.1%
