,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,5,4,1,80%,5.6,1.2,8.4,11.67,174.2,5.56,11.1,355,73.7%,29.5%,18.8%
Lee Sin,2,1,1,50%,5.5,2.5,2.5,3.2,161,5.82,10.4,378,64%,44%,20.6%
Rek'Sai,1,1,0,100%,3,1,3,6,184,6.16,10.4,348,60%,30%,18.2%
Olaf,1,0,1,0%,3,11,2,0.45,186,4.32,12.5,291,83.3%,50%,16.7%
Trundle,1,0,1,0%,0,3,1,0.33,119,4.92,6.8,281,50%,0%,18.2%
