,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,5,3,2,60%,1.8,1.4,7.4,6.57,208,5.92,11.6,331,65.7%,12.9%,17.7%
Trundle,2,0,2,0%,1,3.5,1.5,0.71,159,4.85,9.1,276,55.6%,22.2%,17.1%
Olaf,1,1,0,100%,2,1,8,10,171,5.64,10.3,339,58.8%,11.8%,17.5%
Gragas,1,0,1,0%,2,4,0,0.5,162,5.53,8.6,295,50%,50%,19.6%
