,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
1150,TRLH3/1001900074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001900074?gameHash=d137dda3a7d4a77a&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-19 18:10:54,1,7.01,100,Blue,team,,G2 Esports,,Katarina,Jhin,Karma,Rumble,Varus,2541,1,11,6,25,11,6,1.0,0.0,0.0,0.0,1.0,,,,0.2597,0.4014,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,1.0,1.0,4.0,0.0,77916,1839.8111,,2617.4026,0.0,148,3.4947,76,1.7946,36,0.0,0.0,82482,55288,1305.5018,,75060.0,0.189487,,1195,259,120,139,34.3329,14804.0,18553.0,294.0,14433.0,17582.0,312.0,371.0,971.0,-18.0,1.0,1.0,0.0,0.0,0.0,1.0,25151.0,29504.0,476.0,22226.0,27170.0,452.0,2925.0,2334.0,24.0,3.0,5.0,1.0,1.0,3.0,3.0
1163,TRLH3/1001900078,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001900078?gameHash=52f0ded7dfe17432&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-19 19:30:39,2,7.01,200,Red,team,,G2 Esports,,Rengar,Camille,LeBlanc,Varus,Jhin,2974,0,18,20,38,18,20,0.0,0.0,0.0,0.0,0.0,,,,0.3631,0.7666,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,11.0,0.0,0.0,1.0,1.0,117769,2375.9718,,3424.4788,0.0,178,3.5911,65,1.3114,41,0.0,0.0,91421,59810,1206.6577,,92515.0,0.0794794,,1340,218,138,80,31.4324,15196.0,18082.0,318.0,16980.0,18955.0,276.0,-1784.0,-873.0,42.0,2.0,1.0,7.0,7.0,8.0,2.0,25301.0,28687.0,503.0,24779.0,28134.0,437.0,522.0,553.0,66.0,3.0,3.0,7.0,7.0,8.0,3.0
1174,TRLH3/1001900079,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001900079?gameHash=cab0143385f8a70f&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-19 20:41:24,3,7.01,100,Blue,team,,G2 Esports,,Katarina,Jhin,Ryze,Varus,Ezreal,2731,1,14,20,27,14,20,0.0,0.0,0.0,0.0,0.0,,,,0.3076,0.747,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,4.0,1.0,1.0,5.0,0.0,117337,2577.8909,,2342.6803,0.0,162,3.5591,64,1.4061,40,0.0,0.0,84726,55594,1221.3988,,78125.0,0.0109395,,1170,205,132,73,30.2087,14322.0,17866.0,295.0,15333.0,17886.0,286.0,-1011.0,-20.0,9.0,1.0,0.0,3.0,3.0,6.0,1.0,23566.0,28199.0,482.0,22848.0,28359.0,469.0,718.0,-160.0,13.0,2.0,1.0,3.0,3.0,6.0,2.0
1955,TRLH3/1001900143,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001900143?gameHash=c443c051987fafe6&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-21 14:48:51,1,7.01,200,Red,team,,G2 Esports,,Rengar,Camille,Ryze,Elise,Poppy,2320,1,23,5,57,23,5,3.0,0.0,0.0,0.0,0.0,,,,0.5948,0.7241,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,3.0,1.0,1.0,1.0,0.0,74620,1929.8276,,2341.0862,0.0,133,3.4397,44,1.1379,43,0.0,0.0,77961,53021,1371.2328,,70335.0,0.176038,,1167,199,125,74,35.3276,14428.0,18527.0,333.0,15243.0,19817.0,312.0,-815.0,-1290.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,22892.0,30031.0,529.0,24394.0,31251.0,506.0,-1502.0,-1220.0,23.0,2.0,3.0,2.0,2.0,1.0,2.0
1990,TRLH3/1001910186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001910186?gameHash=5f22db4fcc6a8bc8&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-21 16:04:36,2,7.01,100,Blue,team,,G2 Esports,,Elise,Jhin,Fiora,Miss Fortune,Karma,2151,1,16,3,31,16,3,1.0,0.0,0.0,0.0,1.0,,,,0.4463,0.53,1.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,1.0,1.0,2.0,0.0,76561,2135.5927,,2388.1729,0.0,142,3.9609,55,1.5342,32,0.0,0.0,70962,47746,1331.8271,,63015.0,0.139856,,987,191,107,84,32.8591,14957.0,18879.0,298.0,14553.0,18445.0,307.0,404.0,434.0,-9.0,1.0,1.0,0.0,0.0,0.0,1.0,24572.0,31370.0,495.0,22350.0,29468.0,502.0,2222.0,1902.0,-7.0,3.0,5.0,0.0,0.0,0.0,3.0
3707,TRLH3/1001930130,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930130?gameHash=cb5516326d95e3e9&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-28 18:08:14,1,7.01,200,Red,team,,G2 Esports,,Rengar,Camille,Lee Sin,Jhin,Thresh,2606,0,6,15,10,6,15,1.0,0.0,0.0,0.0,0.0,,,,0.1381,0.4835,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,74739,1720.7751,,1964.1366,0.0,140,3.2233,59,1.3584,42,0.0,0.0,68625,40768,938.6339,,67403.0,-0.0790436,,1175,209,134,75,31.8649,15512.0,18238.0,313.0,16369.0,17035.0,271.0,-857.0,1203.0,42.0,1.0,2.0,3.0,3.0,11.0,1.0,22230.0,26542.0,464.0,25582.0,28927.0,449.0,-3352.0,-2385.0,15.0,1.0,2.0,6.0,6.0,23.0,1.0
3742,TRLH3/1001930136,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930136?gameHash=0f15c2690aedae7a&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-28 19:21:41,2,7.01,100,Blue,team,,G2 Esports,,Zyra,Miss Fortune,Kha'Zix,Syndra,Jayce,2567,1,13,6,42,13,6,2.0,1.0,0.0,0.0,1.0,,,,0.3039,0.4441,0.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,1.0,1.0,4.0,0.0,95248,2226.2875,,2217.8029,0.0,129,3.0152,59,1.379,40,0.0,0.0,83354,55895,1306.4667,,76685.0,0.136519,,1219,180,116,64,32.6996,14934.0,19130.0,322.0,14361.0,18356.0,293.0,573.0,774.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,22724.0,30864.0,509.0,21940.0,30041.0,485.0,784.0,823.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
3779,TRLH3/1001930138,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001930138?gameHash=0f743e2bda191d26&amp;tab=overview,EU LCS,2017,Spring,0,2017-01-28 20:51:01,3,7.01,200,Red,team,,G2 Esports,,Rengar,Camille,LeBlanc,Syndra,Amumu,2164,1,9,3,25,9,3,0.0,0.0,0.0,0.0,0.0,,,,0.2495,0.3327,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,0.0,53684,1488.4658,,2041.8577,0.0,119,3.2994,49,1.3586,39,0.0,0.0,66942,43593,1208.6784,,56765.0,0.0698268,,1002,154,101,53,32.0518,14259.0,17858.0,300.0,14399.0,16483.0,275.0,-140.0,1375.0,25.0,0.0,0.0,1.0,1.0,3.0,0.0,23129.0,28906.0,495.0,23202.0,27630.0,459.0,-73.0,1276.0,36.0,0.0,0.0,2.0,2.0,6.0,0.0
4991,TRLH3/1001950053,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001950053?gameHash=db75940e274305b2&amp;tab=overview,EU LCS,2017,Spring,0,2017-02-03 18:49:41,1,7.02,200,Red,team,,G2 Esports,,Camille,Rengar,LeBlanc,Cassiopeia,Corki,2000,1,12,0,25,12,0,1.0,0.0,0.0,0.0,1.0,,,,0.36,0.36,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,56414,1692.42,,2156.4,0.0,110,3.3,44,1.32,31,0.0,0.0,68443,46767,1403.01,,62610.0,0.325132,,1016,194,110,84,36.3,14378.0,18742.0,312.0,13901.0,17566.0,281.0,477.0,1176.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,23087.0,30418.0,508.0,21470.0,28777.0,465.0,1617.0,1641.0,43.0,2.0,2.0,0.0,0.0,0.0,2.0
5002,TRLH3/1001950057,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001950057?gameHash=b6898378212fa327&amp;tab=overview,EU LCS,2017,Spring,0,2017-02-03 19:50:44,2,7.02,100,Blue,team,,G2 Esports,,Jayce,Varus,Kha'Zix,Corki,Cassiopeia,2663,1,14,12,39,14,12,1.0,0.0,0.0,0.0,0.0,,,,0.3154,0.5858,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,4.0,0.0,1.0,3.0,0.0,79551,1792.362,,3166.1209,0.0,164,3.6951,73,1.6448,45,0.0,0.0,85987,57548,1296.6128,,70335.0,0.017425,,1201,246,137,109,32.6023,15592.0,18660.0,323.0,14542.0,16920.0,255.0,1050.0,1740.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,22744.0,27995.0,500.0,23360.0,28327.0,440.0,-616.0,-332.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0
7042,TRLH3/1001940129,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001940129?gameHash=0cfc20106031d777&amp;tab=overview,EU LCS,2017,Spring,0,2017-02-09 17:32:27,1,7.02,100,Blue,team,,G2 Esports,,Zyra,Malzahar,Jayce,Corki,Thresh,2624,1,11,6,31,11,6,2.0,0.0,0.0,0.0,0.0,,,,0.2515,0.3887,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,79934,1827.7591,,2417.1037,0.0,171,3.9101,74,1.6921,39,0.0,0.0,81185,53144,1215.1829,,72173.0,0.0889738,,1331,270,158,112,36.6082,14902.0,18918.0,339.0,14232.0,18700.0,285.0,670.0,218.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,22830.0,30548.0,552.0,22587.0,31298.0,484.0,243.0,-750.0,68.0,0.0,0.0,1.0,1.0,0.0,0.0
