,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Zoe,4,1,3,25%,1,2,3.5,2.25,249.25,7.62,11,335,66.7%,14.8%,20.4%
Lucian,2,1,1,50%,2.5,1,3,5.5,306.5,9.37,13.8,422,68.8%,31.3%,23.8%
Syndra,2,0,2,0%,0,5,3.5,0.7,219.5,7.68,8.9,313,58.3%,0%,20.9%
Orianna,1,1,0,100%,1,1,10,11,297,8.16,13.8,380,73.3%,6.7%,20.5%
Corki,1,0,1,0%,2,4,8,2.5,415,10.29,17.7,438,76.9%,15.4%,25.2%
Sett,1,0,1,0%,2,3,1,1,208,6.69,10.1,326,60%,40%,20.4%
Twisted Fate,1,0,1,0%,1,3,5,2,243,7.78,11.3,363,54.5%,9.1%,20.7%
Yone,1,0,1,0%,2,2,5,3.5,335,8.84,14.2,374,77.8%,22.2%,22.2%
