,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sett,4,3,1,75%,2.75,1.5,3,3.83,236.75,7.36,11.9,369,54.8%,26.2%,20.7%
Ornn,4,2,2,50%,1,1,4,5,228.75,5.95,11.6,301,60.6%,12.1%,18.1%
Mordekaiser,3,1,2,33.3%,2.67,2,2,2.33,197.33,7,10.1,359,63.6%,36.4%,21.7%
Gangplank,2,1,1,50%,2,2,6,4,372.5,8.89,18.1,432,69.6%,17.4%,25.1%
Aatrox,2,0,2,0%,3,2.5,4.5,3,323,7.46,16.2,375,53.6%,21.4%,21.5%
Kennen,1,0,1,0%,0,2,4,2,239,7.87,9.6,317,57.1%,0%,20%
Renekton,1,0,1,0%,1,4,1,0.5,278,7.9,11.8,335,33.3%,16.7%,21.1%
Zac,1,0,1,0%,0,3,1,0.33,187,5.97,8.4,267,25%,0%,18.4%
