,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,6,3,3,50%,1.83,3.67,8.83,2.91,252.67,6.28,13,323,75.3%,12.9%,18.8%
Mordekaiser,4,3,1,75%,3.25,2.75,4.75,2.91,272.25,7.88,13.3,386,62.7%,25.5%,21.7%
Sett,1,1,0,100%,1,0,7,8,263,7.61,13.4,388,57.1%,7.1%,20.7%
Gangplank,1,0,1,0%,1,5,6,1.4,315,7.5,15.5,369,77.8%,11.1%,21.8%
Shen,1,0,1,0%,3,2,9,6,391,8.5,17.4,379,75%,18.8%,21.5%
