,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,5,5,0,100%,1,1.8,8.4,5.22,255.2,6.83,12.8,342,61.8%,6.6%,18.5%
Mordekaiser,5,4,1,80%,1.4,3.4,4.2,1.65,228.2,7.37,10.9,353,47.5%,11.9%,19.6%
Shen,3,3,0,100%,3.67,0.67,5.67,14,301.67,9.01,14.1,420,87.5%,34.4%,21.9%
Kennen,2,1,1,50%,2.5,4.5,2,1,276,6.89,14.1,352,52.9%,29.4%,20.8%
Jayce,1,1,0,100%,3,4,2,1.25,439,9.49,19.9,429,50%,30%,22.7%
Renekton,1,1,0,100%,6,2,5,5.5,314,8.23,16.8,441,61.1%,33.3%,22.2%
Aatrox,1,0,1,0%,3,4,1,1,203,6.69,9.8,324,50%,37.5%,20.2%
