,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Olaf,1,0,1,0%,2,2,4,3,203,4.82,12.4,295,75%,25%,18.3%
Rek'Sai,1,0,1,0%,1,2,1,1,153,4.87,8.6,274,100%,50%,17.1%
