,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Thresh,3,3,0,100%,0,2.33,10,4.29,18,0.5,8.9,251,66.7%,0%,12.8%
Nautilus,3,2,1,66.7%,0,5.33,9.33,1.75,55.67,1.57,8.4,236,56%,0%,12.3%
Tahm Kench,1,1,0,100%,1,2,11,6,39,1.63,7.2,301,80%,6.7%,14.1%
Braum,1,0,1,0%,0,4,6,1.5,58,1.64,6.9,196,85.7%,0%,12.1%
Lulu,1,0,1,0%,0,4,4,1,13,0.45,6.2,215,50%,0%,12.8%
Shen,1,0,1,0%,0,4,6,1.5,48,1.93,5.7,229,66.7%,0%,13%
Yuumi,1,0,1,0%,0,2,1,0.5,70,2.22,8,253,14.3%,0%,15.2%
