,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
1330,ESPORTSTMNT05/1390213,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1390213?gameHash=046907e6a70adc65&amp;tab=overview,LEC,2020,Spring,0,2020-01-24 21:18:04,1,10.01,100,Blue,team,,Fnatic,,Lucian,Mordekaiser,Jarvan IV,Ornn,Yasuo,2554,0,2,15,3,2,15,0.0,0.0,0.0,0.0,0.0,,,,0.047,0.3994,1.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,10.0,1.0,0.0,0.0,3.0,59355,1394.4009,,2508.0423,2461.1276,153,3.5944,77,1.8089,53,332.0,7.7995,64450,37021,869.7181,,61930.0,-0.0739117,,1061.0,226,160,4,30.2349,14285.0,18266.0,317.0,14788.0,18439.0,333.0,-503.0,-173.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,21691.0,28445.0,502.0,23217.0,29430.0,534.0,-1526.0,-985.0,-32.0,0.0,0.0,1.0,1.0,3.0,0.0
1522,ESPORTSTMNT05/1390257,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1390257?gameHash=5f6a9d222f02b916&amp;tab=overview,LEC,2020,Spring,0,2020-01-25 18:41:24,1,10.01,100,Blue,team,,Fnatic,,Lucian,Rumble,Gangplank,LeBlanc,Jax,1201,1,17,5,27,17,5,2.0,0.0,0.0,0.0,1.0,,,,0.8493,1.0991,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,34652,1731.1574,,1926.8943,1662.4646,52,2.5978,16,0.7993,21,119.0,5.945,40741,27113,1354.5212,,35725.0,0.279107,,506.0,116,62,18,31.0741,17355.0,18143.0,294.0,14498.0,15104.0,274.0,2857.0,3039.0,20.0,7.0,8.0,2.0,2.0,4.0,7.0,28624.0,28500.0,473.0,22742.0,24641.0,429.0,5882.0,3859.0,44.0,9.0,9.0,4.0,4.0,8.0,9.0
3047,ESPORTSTMNT04/1120173,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120173?gameHash=b0bffc01c9d5acb8,LEC,2020,Spring,0,2020-01-31 21:08:25,1,10.02,200,Red,team,,Fnatic,,Akali,Rumble,Syndra,Kennen,Karma,1317,1,14,1,32,14,1,1.0,0.0,0.0,0.0,1.0,,,,0.6378,0.6834,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,36551,1665.1936,,1787.9727,1461.959,61,2.779,17,0.7745,26,143.0,6.5148,43782,28971,1319.8633,,33818.0,0.149973,,606.0,158,84,25,34.8064,16806.0,17991.0,309.0,13860.0,16192.0,295.0,2946.0,1799.0,14.0,5.0,11.0,0.0,0.0,0.0,5.0,26370.0,30308.0,532.0,21529.0,26493.0,469.0,4841.0,3815.0,63.0,6.0,11.0,1.0,1.0,3.0,6.0
3395,ESPORTSTMNT04/1130210,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1130210?gameHash=91c7b22cded939ff,LEC,2020,Spring,0,2020-02-01 18:51:43,1,10.02,200,Red,team,,Fnatic,,Akali,Gragas,Rumble,Leona,Thresh,1751,1,18,8,42,18,8,3.0,1.0,0.0,0.0,1.0,,,,0.6168,0.8909,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,58257,1996.2421,,3035.3626,3106.5677,91,3.1182,29,0.9937,33,191.0,6.5448,53711,34473,1181.2564,,47760.0,0.0725119,,670.0,184,121,11,29.2633,14853.0,17827.0,310.0,15594.0,17741.0,311.0,-741.0,86.0,-1.0,1.0,0.0,2.0,2.0,3.0,1.0,24187.0,28680.0,489.0,24497.0,27212.0,484.0,-310.0,1468.0,5.0,4.0,9.0,2.0,2.0,3.0,4.0
5710,ESPORTSTMNT04/1120629,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020,Spring,0,2020-02-07 18:32:17,1,10.02,100,Blue,team,,Fnatic,,Pantheon,Xayah,Gragas,Rumble,Nautilus,1780,1,14,14,23,14,14,3.0,0.0,0.0,0.0,0.0,,,,0.4719,0.9438,0.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,56953,1919.764,,2482.3483,2330.8989,90,3.0337,53,1.7865,32,216.0,7.2809,52971,33437,1127.0899,,46825.0,-0.089906,,820.0,187,137,4,33.9438,15430.0,18122.0,313.0,16463.0,18604.0,299.0,-1033.0,-482.0,14.0,2.0,3.0,5.0,5.0,7.0,2.0,24531.0,30046.0,522.0,25036.0,28839.0,495.0,-505.0,1207.0,27.0,4.0,5.0,5.0,5.0,7.0,4.0
6311,ESPORTSTMNT04/1130709,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1130709?gameHash=1491ee8228ad66ec,LEC,2020,Spring,0,2020-02-08 19:48:41,1,10.02,200,Red,team,,Fnatic,,Akali,Syndra,Soraka,Qiyana,Lucian,1898,0,9,25,15,9,25,0.0,0.0,0.0,0.0,0.0,,,,0.2845,1.0748,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,51285,1621.2329,,2971.5174,2899.8841,87,2.7503,34,1.0748,33,176.0,5.5638,48955,28217,892.0021,,47173.0,-0.0910894,,767.0,157,122,6,29.2097,13989.0,15925.0,273.0,15522.0,16058.0,275.0,-1533.0,-133.0,-2.0,1.0,1.0,4.0,4.0,8.0,1.0,23035.0,26925.0,442.0,24410.0,27010.0,476.0,-1375.0,-85.0,-34.0,5.0,6.0,6.0,6.0,12.0,5.0
8879,ESPORTSTMNT05/1410132,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1410132?gameHash=dcf5876dbd2c7cb3,LEC,2020,Spring,0,2020-02-14 18:47:48,1,10.03,200,Red,team,,Fnatic,,Aphelios,Syndra,Soraka,Xayah,Ezreal,1770,1,20,10,43,20,10,2.0,0.0,0.0,0.0,0.0,,,,0.678,1.0169,1.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,2.0,0.0,51983,1762.1356,,2363.1525,2302.8475,99,3.3559,44,1.4915,45,224.0,7.5932,57992,38560,1307.1186,,52750.0,0.109199,,747.0,213,122,25,32.5424,16140.0,17681.0,304.0,16141.0,18118.0,312.0,-1.0,-437.0,-8.0,5.0,7.0,4.0,4.0,3.0,5.0,25972.0,29013.0,518.0,25272.0,28716.0,490.0,700.0,297.0,28.0,5.0,7.0,6.0,6.0,8.0,5.0
9406,ESPORTSTMNT05/1400247,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1400247?gameHash=86e4dc79396a85a2,LEC,2020,Spring,0,2020-02-15 19:47:59,1,10.03,100,Blue,team,,Fnatic,,LeBlanc,Soraka,Syndra,Cassiopeia,Bard,1844,0,8,24,18,8,24,0.0,0.0,0.0,0.0,1.0,,,,0.2603,1.0412,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,3.0,38497,1252.6139,,2684.154,2444.577,84,2.7332,22,0.7158,31,170.0,5.5315,51868,31681,1030.8351,,49788.0,-0.0933452,,827.0,149,96,24,31.757,15631.0,17564.0,320.0,17320.0,17749.0,313.0,-1689.0,-185.0,7.0,1.0,2.0,3.0,3.0,6.0,1.0,26113.0,28549.0,496.0,26781.0,27307.0,485.0,-668.0,1242.0,11.0,4.0,8.0,5.0,5.0,10.0,4.0
12119,ESPORTSTMNT05/1410772,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1410772?gameHash=f0b38b3699adbe61,LEC,2020,Spring,0,2020-02-21 20:33:26,1,10.03,200,Red,team,,Fnatic,,Soraka,Gragas,Aatrox,Thresh,Nautilus,1946,1,21,6,56,21,6,3.0,2.0,2.0,1.0,1.0,,,,0.6475,0.8016,0.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,3.0,0.0,74090,2284.3782,,3348.8078,3630.6475,92,2.8366,42,1.295,33,236.0,7.2765,61825,40598,1251.7369,,54983.0,0.152756,,796.0,231,171,15,31.665,14592.0,17847.0,296.0,15131.0,18351.0,336.0,-539.0,-504.0,-40.0,1.0,1.0,0.0,0.0,0.0,1.0,23941.0,29775.0,485.0,24112.0,28359.0,505.0,-171.0,1416.0,-20.0,5.0,10.0,2.0,2.0,5.0,5.0
12623,ESPORTSTMNT05/1400914,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1400914?gameHash=7f95507dc7c4299f,LEC,2020,Spring,0,2020-02-22 19:55:22,1,10.03,200,Red,team,,Fnatic,,Gragas,Karthus,Gangplank,Aatrox,Olaf,1800,1,20,10,51,20,10,3.0,1.0,0.0,0.0,0.0,,,,0.6667,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,1.0,0.0,67734,2257.8,,2067.6,2178.9333,90,3.0,47,1.5667,35,233.0,7.7667,57584,37846,1261.5333,,50825.0,0.133823,,722.0,221,138,11,31.4333,15374.0,19033.0,321.0,15029.0,18283.0,321.0,345.0,750.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,24357.0,29815.0,501.0,22687.0,27644.0,492.0,1670.0,2171.0,9.0,4.0,6.0,2.0,2.0,5.0,4.0
