,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
862,TRLH1/30030,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c&amp;tab=overview,NA LCS,2015,Spring,0,2015-01-24 20:09:38,1,5.01,100,Blue,team,,TSM,,Rumble,Kassadin,Lissandra,,,2373,1,16,9,54,16,9,3,0,0,0,1,,,,0.4046,0.6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,1.0,1.0,9.0,4.0,1.0,1.0,2,0,73572,1860.2276,,2093.4513,0.0,103,2.6043,37,0.9355,25,0,0.0,64782,40719,1029.5575,,58103,0.0586927,,821,164,130,34,24.9052,12677,15811,232,13721,17289,286,-1044,-1478,-54,0,0,0,0,0,0,19952,27043,408,20563,27741,464,-611,-698,-56,1,0,0,0,0,1
1019,TRLH1/30172,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1&amp;tab=overview,NA LCS,2015,Spring,0,2015-01-26 00:24:40,1,5.01,200,Red,team,,TSM,,Rek'Sai,Jarvan IV,Lissandra,,,1863,0,9,16,12,9,16,0,0,0,0,0,,,,0.2899,0.8052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,0,3,43620,1404.8309,,2628.1481,0.0,63,2.029,24,0.7729,13,0,0.0,46844,27626,889.7262,,43575,-0.0674775,,758,101,99,2,27.6651,13426,17123,269,13753,17363,261,-327,-240,8,0,0,1,1,3,0,21086,28305,443,20903,27579,430,183,726,13,2,1,2,2,4,2
1570,TRLH1/1001000054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-01 00:27:15,1,5.01,100,Blue,team,,TSM,,Kassadin,Sivir,Lissandra,,,1954,1,13,5,36,13,5,1,1,0,0,1,,,,0.3992,0.522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,1.0,11.0,3.0,0.0,1.0,2,0,48232,1481.0235,,1819.5599,0.0,78,2.3951,29,0.8905,15,0,0.0,59276,39193,1203.4698,,51192,0.182167,,789,123,86,37,28.0041,14535,18022,274,13149,16118,216,1386,1904,58,2,3,3,2,3,2,23007,28896,466,19601,26100,376,3406,2796,90,3,5,3,2,3,3
1654,TRLH1/1001010098,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-01 22:02:53,1,5.01,100,Blue,team,,TSM,,Cassiopeia,Annie,Sivir,,,2323,1,13,1,42,13,1,1,1,0,0,1,,,,0.3358,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,1,0,75106,1939.8881,,1613.5687,0.0,110,2.8412,39,1.0073,19,0,0.0,65841,42253,1091.3388,,60325,0.219361,,911,145,121,24,27.2751,14171,16677,269,13928,16383,262,243,294,7,0,0,0,0,0,0,22422,25012,413,20521,24640,393,1901,372,20,1,2,0,0,0,1
2219,TRLH1/1001020035,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020035?gameHash=b8637cf4aa7edc70&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-07 22:04:47,1,5.02,200,Red,team,,TSM,,Jarvan IV,Lissandra,Ahri,,,2150,1,18,6,48,18,6,2,0,0,0,0,,,,0.5023,0.6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,2.0,0.0,1.0,12.0,5.0,1.0,0.0,2,0,78422,2188.5209,,2235.1256,0.0,86,2.4,21,0.586,12,0,0.0,67026,45081,1258.0744,,61005,0.227618,,876,127,103,24,27.9907,13932,17162,252,13797,16886,248,135,276,4,2,3,2,2,3,2,21734,28448,438,21343,28481,434,391,-33,4,3,4,3,3,3,3
2374,TRLH1/1001020083,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020083?gameHash=0ac141320e5d0d1a&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-08 23:57:37,1,5.02,100,Blue,team,,TSM,,Rumble,LeBlanc,Sivir,,,1755,1,18,5,43,18,5,4,0,0,0,1,,,,0.6154,0.7521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2,0,67016,2291.1453,,2082.7692,0.0,64,2.188,31,1.0598,9,0,0.0,56240,38048,1300.7863,,48140,0.221376,,708,112,85,27,28.0342,13668,18646,284,13859,17611,285,-191,1035,-1,0,0,1,0,0,0,24817,29213,434,21131,27023,436,3686,2190,-2,4,6,1,0,0,4
2843,TRLH1/1001030127,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001030127?gameHash=762c72407ff38146&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-15 00:10:55,1,5.02,200,Red,team,,TSM,,Corki,Morgana,Kalista,,,2534,1,25,17,70,25,17,5,1,0,0,1,,,,0.5919,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,0.0,1.0,11.0,3.0,0.0,1.0,5,0,105239,2491.8469,,2621.4601,0.0,94,2.2257,34,0.8051,15,0,0.0,83280,57687,1365.9116,,78215,0.214468,,986,187,138,49,27.7743,15714,16896,251,13471,15646,245,2243,1250,6,2,4,0,0,0,2,23496,26398,425,21449,25704,394,2047,694,31,2,4,2,2,4,2
2939,TRLH1/1001030165,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001030165?gameHash=c292e0f8bae5f425&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-15 22:04:32,1,5.02,200,Red,team,,TSM,,Rumble,Morgana,Nidalee,,,2702,1,20,16,61,20,16,4,0,0,0,0,,,,0.4441,0.7772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,2.0,1.0,9.0,6.0,0.0,1.0,1,1,97032,2154.6706,,2405.6181,0.0,113,2.5093,54,1.1991,21,0,0.0,73054,45865,1018.4678,,63825,-0.0680021,,1002,123,113,10,24.9815,13044,15844,242,13451,16244,242,-407,-400,0,1,2,2,1,1,1,20845,26800,411,21055,26373,408,-210,427,3,2,4,2,1,1,2
3334,TRLH1/1001040041,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040041?gameHash=5f815b5bea274396&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-22 00:21:50,1,5.03,100,Blue,team,,TSM,,Irelia,Morgana,Jarvan IV,,,1411,1,10,2,21,10,2,2,0,0,0,1,,,,0.4252,0.5103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,1,0,25905,1101.5592,,1383.7846,0.0,52,2.2112,21,0.893,12,0,0.0,42429,27505,1169.596,,39840,0.365304,,521,96,57,39,26.2367,16603,16200,253,12512,14379,242,4091,1821,11,3,5,0,0,0,3,25865,25714,402,20065,24552,395,5800,1162,7,3,5,1,1,1,3
3407,TRLH1/1001040062,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001040062?gameHash=69af528266947113&amp;tab=overview,NA LCS,2015,Spring,0,2015-02-22 21:06:57,1,5.03,200,Red,team,,TSM,,Fizz,Morgana,Vi,,,3200,0,21,23,61,21,23,4,2,2,1,0,,,,0.3938,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,2.0,0.0,3.0,11.0,1.0,0.0,0,7,105182,1972.1625,,2519.25,0.0,126,2.3625,56,1.05,19,0,0.0,89390,57470,1077.5625,,84012,-0.0831541,,1443,155,146,9,29.9625,13450,17785,272,13819,16893,255,-369,892,17,0,0,1,1,1,0,22576,28753,456,23244,28402,425,-668,351,31,1,2,3,3,7,1
