,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,3,3,0,100%,5.33,0.33,7,37,283,10.38,13.3,486,59.7%,25.8%,24.2%
Kalista,1,1,0,100%,2,2,7,4.5,527,10.85,22.8,469,81.8%,18.2%,25.1%
Neeko,1,1,0,100%,9,0,3,12,156,8.42,9.4,509,57.1%,42.9%,25.1%
Sona,1,1,0,100%,3,1,8,11,152,4.88,11.3,364,73.3%,20%,19.3%
