,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,4,2,2,50%,3,2.5,4.25,2.9,266.25,9.68,12.1,440,53.7%,22.2%,24.3%
Sivir,3,3,0,100%,7,1,8.67,15.67,255.33,10.67,13.3,555,75.8%,33.9%,26.3%
Xayah,3,3,0,100%,8,2.67,5.67,5.13,328,10.8,16.2,534,62.1%,36.4%,25.6%
Yasuo,3,3,0,100%,5.33,1.33,5.67,8.25,262.33,9.55,13,473,56.9%,27.6%,23.6%
Pyke,1,1,0,100%,6,1,13,19,141,5.64,9.3,373,82.6%,26.1%,19.4%
Rakan,1,1,0,100%,2,4,28,7.5,25,0.93,10.7,396,61.2%,4.1%,15.9%
Varus,1,1,0,100%,3,1,2,5,260,10.46,11.7,471,20.8%,12.5%,22.3%
Vayne,1,1,0,100%,4,1,6,10,251,9.59,11.5,440,52.6%,21.1%,22%
Ezreal,1,0,1,0%,3,4,2,1.25,251,9.37,12,447,45.5%,27.3%,26.4%
