,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Varus,4,3,1,75%,3.5,3,8.75,4.08,309.25,9.33,14.7,443,63.6%,18.2%,23.4%
Xayah,4,3,1,75%,3.75,1.5,6.75,7,270.5,10.67,12,474,72.4%,25.9%,24.5%
Draven,2,2,0,100%,3.5,2,8.5,6,274,8.8,15.2,488,66.7%,19.4%,24.3%
Ezreal,2,1,1,50%,1,2.5,4,2,316.5,10.15,13.2,423,45.5%,9.1%,22.9%
Kai'Sa,2,1,1,50%,2.5,3.5,2.5,1.43,307.5,9.49,12.9,399,40%,20%,22.5%
Syndra,1,1,0,100%,3,1,11,14,313,10.23,15.1,494,66.7%,14.3%,24.5%
Lucian,1,0,1,0%,1,3,4,1.67,262,8.41,10.7,345,71.4%,14.3%,21.3%
Neeko,1,0,1,0%,1,5,7,1.6,253,8.75,10.3,357,57.1%,7.1%,22%
Sona,1,0,1,0%,1,3,5,2,123,4.99,8.6,348,100%,16.7%,21.7%
