,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lissandra,5,3,2,60%,2.2,2,8.6,5.4,272.6,9,12.4,411,76.1%,15.5%,21.6%
Syndra,4,1,3,25%,3.5,2.5,5,3.4,322,9.08,14.3,402,65.4%,26.9%,22.8%
Zoe,2,2,0,100%,4,0,7,22,274.5,8.69,13.6,429,81.5%,29.6%,22.5%
Akali,2,1,1,50%,2,1.5,1.5,2.33,292.5,8.47,12.3,357,43.8%,25%,20.8%
Cassiopeia,1,1,0,100%,7,4,7,3.5,308,9.02,15.9,467,63.6%,31.8%,22.9%
Corki,1,1,0,100%,8,2,6,7,314,9.34,16.4,486,82.4%,47.1%,25%
Neeko,1,1,0,100%,3,1,11,14,283,8.21,13.8,401,82.4%,17.6%,20.9%
Urgot,1,1,0,100%,9,1,12,21,252,7.44,15.2,450,84%,36%,23.3%
Jayce,1,0,1,0%,3,6,8,1.83,264,6.19,13.7,321,64.7%,17.6%,18.1%
