,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Corki,4,3,1,75%,4.25,0.25,4,33,313,9.82,15.1,473,76.7%,39.5%,25.1%
Tristana,1,1,0,100%,13,1,8,21,213,8.05,15.4,582,80.8%,50%,26.8%
Akali,1,0,1,0%,5,4,2,1.75,314,8.07,15.2,391,70%,50%,23.4%
Azir,1,0,1,0%,2,4,5,1.75,218,8.41,9.5,366,63.6%,18.2%,23.4%
