,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sivir,2,0,2,0%,2,2.5,3,2,312,9.64,12.8,395,76.9%,30.8%,24.1%
Kai'Sa,1,1,0,100%,3,1,4,7,261,9.13,11.7,408,63.6%,27.3%,22%
Xayah,1,0,1,0%,2,3,2,1.33,333,9.19,14,386,50%,25%,23.6%
