,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jarvan IV,2,0,2,0%,0.5,2.5,5,2.2,146,4.32,8.8,261,68.8%,6.3%,16%
Lee Sin,1,0,1,0%,0,8,1,0.13,103,3.96,6.5,250,20%,0%,16.5%
