,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Leona,2,0,2,0%,1.5,3.5,3,1.29,32,1.09,6.2,211,69.2%,23.1%,13.6%
Rell,1,1,0,100%,1,2,14,7.5,29,0.98,7.7,260,78.9%,5.3%,12.8%
Thresh,1,1,0,100%,2,0,11,13,32,0.94,8.2,241,92.9%,14.3%,13.9%
Alistar,1,0,1,0%,1,3,7,2.67,38,1.17,6.8,209,100%,12.5%,13.2%
