,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Renekton,2,1,1,50%,6,2,8,7,268.5,8.68,13.7,444,77.8%,33.3%,22.7%
Yasuo,2,1,1,50%,3,1.5,8.5,7.67,324.5,9.68,14.6,435,67.6%,17.6%,22.2%
Aatrox,1,1,0,100%,1,0,5,6,243,10.1,10.3,428,50%,8.3%,20.9%
