,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Syndra,2,2,0,100%,5,1,6.5,11.5,333.5,10.31,15,462,79.3%,34.5%,23.2%
Katarina,1,1,0,100%,5,3,17,7.33,225,6.69,12.7,378,91.7%,20.8%,19.5%
LeBlanc,1,1,0,100%,3,3,6,3,368,9.08,15.9,392,47.4%,15.8%,19.6%
Viktor,1,1,0,100%,2,5,0,0.4,397,9.3,15.7,368,40%,40%,23.3%
Akali,1,0,1,0%,4,5,5,1.8,340,7.82,15.6,360,81.8%,36.4%,21.2%
