,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Galio,1,0,1,0%,3,2,2,2.5,318,9.34,13.5,397,83.3%,50%,25%
Lissandra,1,0,1,0%,3,3,6,3,406,9.08,17,381,60%,20%,20.6%
