,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rek'Sai,2,0,2,0%,3,5,3,1.2,240.5,5.54,14.3,330,52.2%,26.1%,19.3%
Jarvan IV,1,1,0,100%,3,0,11,14,203,4.95,13.1,320,73.7%,15.8%,16.7%
Gragas,1,0,1,0%,0,2,3,1.5,137,5.16,7.4,280,100%,0%,18.5%
