,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,3,1,2,33.3%,1,3,3.67,1.56,141.33,4.6,8.6,280,87.5%,18.8%,17.7%
Gragas,1,1,0,100%,3,3,8,3.67,206,5.14,13,325,78.6%,21.4%,18.6%
Kindred,1,1,0,100%,3,1,4,7,206,5.78,12.1,339,70%,30%,19.3%
Pantheon,1,1,0,100%,3,3,7,3.33,151,4.08,11.6,313,62.5%,18.8%,16.6%
Jarvan IV,1,0,1,0%,1,4,7,2,188,4.32,11.7,269,80%,10%,16.7%
Taliyah,1,0,1,0%,0,4,2,0.5,153,5.15,8.3,279,100%,0%,17.9%
