,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Leona,4,3,1,75%,0.75,2.25,9.5,4.56,82.25,2.38,9.4,271,65.1%,4.8%,14.3%
Gragas,2,1,1,50%,0,2,7.5,3.75,20.5,0.65,7.6,240,78.9%,0%,12.9%
Ornn,2,1,1,50%,0.5,2.5,7.5,3.2,57.5,1.92,7.2,240,61.5%,3.8%,12.7%
Poppy,1,1,0,100%,3,4,15,4.5,83,2.17,11.7,306,81.8%,13.6%,15.6%
Alistar,1,0,1,0%,0,4,6,1.5,64,2.06,6.9,223,66.7%,0%,13.5%
