,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sett,4,2,2,50%,2.25,4,3.5,1.44,243.75,7.37,11.9,360,43.4%,17%,20.3%
Gangplank,3,3,0,100%,3,1.67,5.67,5.2,287,9.16,14.7,468,60.5%,20.9%,23.6%
Jayce,3,2,1,66.7%,4.33,2.67,4.67,3.38,231,8.27,12.2,438,65.9%,31.7%,22.9%
Wukong,2,2,0,100%,4.5,0.5,8.5,26,223.5,8.47,12.7,483,72.2%,25%,23.2%
Kennen,2,1,1,50%,2,4,4.5,1.63,195,6.75,9.6,333,56.5%,17.4%,18.7%
Kayle,1,1,0,100%,0,1,5,5,249,9.02,11.2,407,38.5%,0%,21%
Ornn,1,1,0,100%,0,0,10,10,261,8.87,12.1,411,76.9%,0%,22.4%
Volibear,1,1,0,100%,7,2,5,6,260,7.72,15,446,60%,35%,22.6%
Shen,1,0,1,0%,5,3,6,3.67,216,7.37,11.7,400,78.6%,35.7%,23.7%
